kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,Target
10924853,FALSE POSITIVE,2.102416517,1.7684,1502.5,94.3,29.29,1435.0,1003.06,5999.0,4.494,0.959,0.0
5468555,FALSE POSITIVE,539.214259,3.464,300.6,7.8,2.04,265.0,1.17,6469.0,4.359,1.171,0.0
4263293,CONFIRMED,32.1340014,2.691,1262.0,11.8,1.84,346.0,3.39,4347.0,4.73,0.524,1.0
12643589,FALSE POSITIVE,44.14599042,3.4015,4467.8,99.6,121.48,624.0,35.87,6692.0,4.383,1.152,0.0
8559152,CONFIRMED,12.4128518,4.298,108.1,19.4,1.5,933.0,179.24,5945.0,4.196,1.346,1.0
10395381,CONFIRMED,17.6717714,3.4202,918.6,36.2,2.44,513.0,16.38,4869.0,4.636,0.687,1.0
9590976,CONFIRMED,8.58600968,3.3443,102.1,23.2,1.84,1208.0,503.98,6167.0,4.037,1.689,1.0
9458613,CONFIRMED,31.7848157,8.8077,444.5,57.6,3.55,752.0,75.59,5900.0,4.022,1.694,1.0
9334289,CONFIRMED,12.41216347,3.739,611.3,25.6,2.58,787.0,90.65,5561.0,4.362,1.06,1.0
8395660,CONFIRMED,6.164876,3.262,55.8,14.4,0.79,1021.0,256.35,5854.0,4.406,1.012,1.0
9640924,FALSE POSITIVE,2.17815935,1.839,116.3,14.1,1.22,1561.0,1398.42,6258.0,4.413,1.098,0.0
3444098,FALSE POSITIVE,0.72359699,1.326,495.6,14.8,6.73,4699.0,114645.28,8855.0,3.818,2.858,0.0
9112931,CONFIRMED,10.71253475,2.7186,1198.6,31.2,2.02,485.0,13.09,4175.0,4.715,0.544,1.0
10793172,CONFIRMED,12.0999065,3.558,165.5,15.1,1.39,807.0,100.37,5553.0,4.33,1.098,1.0
6209677,CONFIRMED,7.76845639,3.689,217.8,23.6,1.35,841.0,118.09,5447.0,4.481,0.917,1.0
9340460,FALSE POSITIVE,388.519605,10.613,151.2,15.1,2.3,350.0,3.56,6164.0,3.985,1.825,0.0
2445154,FALSE POSITIVE,8.4120069,3.923,819.6,39.7,1.71,590.0,28.69,4502.0,4.668,0.621,0.0
11497958,CONFIRMED,19.85029495,2.8407,1607.5,34.4,1.52,297.0,1.83,3526.0,4.866,0.383,1.0
6541920,CONFIRMED,31.99552485,4.2817,1376.1,128.0,4.12,582.0,27.17,5657.0,4.364,1.046,1.0
2307206,FALSE POSITIVE,204.0329342,17.5623,411374.0,884.9,57.35,272.0,1.29,5553.0,4.577,0.806,0.0
7630658,FALSE POSITIVE,1.075577069,4.11779,140584.0,1589.6,69.11,2094.0,4551.51,6011.0,4.217,1.267,0.0
11912911,FALSE POSITIVE,3.74788208,4.183,153.4,13.6,0.94,979.0,216.97,5340.0,4.593,0.777,0.0
9656543,FALSE POSITIVE,2.544594443,3.21373,348777.0,608.9,109.72,1608.0,1582.68,5503.0,4.033,1.616,0.0
8490993,CONFIRMED,105.145959,8.593,685.4,15.4,3.43,401.0,6.09,6077.0,4.471,0.999,1.0
8557374,CONFIRMED,4.822969318,0.8752,332.1,36.0,2.22,1060.0,297.73,5736.0,4.467,1.008,1.0
5738634,FALSE POSITIVE,2.40435335,4.07,70.6,27.1,3.05,2454.0,8577.88,6103.0,3.568,3.358,0.0
9910942,FALSE POSITIVE,8.4803326,5.918,35.6,11.0,1.35,1390.0,882.07,6245.0,3.826,2.179,0.0
8125580,CONFIRMED,17.31711739,3.1518,1473.0,35.9,2.04,454.0,10.07,4719.0,4.753,0.502,1.0
10614845,FALSE POSITIVE,0.573762943,2.196,48.3,8.5,0.39,1538.0,1331.17,4891.0,4.683,0.571,0.0
5351250,FALSE POSITIVE,93.803766,2.946,460.1,8.6,2.05,375.0,4.69,5559.0,4.47,0.914,0.0
4548098,CONFIRMED,3.82315697,2.388,47.2,8.9,0.77,1282.0,638.38,6202.0,4.422,1.122,1.0
10493253,FALSE POSITIVE,89.667675,3.726,1415.0,7.0,78.77,1364.0,818.91,4742.0,2.099,21.291,0.0
6891513,FALSE POSITIVE,9.9398272,4.1198,478.6,4.3,101.71,819.0,106.5,5798.0,4.507,0.941,0.0
3558803,FALSE POSITIVE,1.353414369,13.416,610.2,100.8,216.31,3617.0,40561.5,4850.0,2.865,8.586,0.0
10275766,FALSE POSITIVE,0.661749944,4.112,215.6,34.5,23.92,2420.0,8123.02,6363.0,4.386,1.198,0.0
11250867,FALSE POSITIVE,2.252822538,3.41062,269847.0,1575.9,57.6,1462.0,1078.82,6116.0,4.431,0.951,0.0
5218014,FALSE POSITIVE,10.845286549,4.3876,7473.8,416.1,319.52,1682.0,1893.11,5096.0,3.094,7.023,0.0
12010534,FALSE POSITIVE,2.581595167,4.9153,171132.0,338.2,40.94,1328.0,735.27,5720.0,4.407,0.989,0.0
4851356,FALSE POSITIVE,1.23513471,5.44,42.8,12.0,0.7,1743.0,2172.96,5930.0,4.436,0.997,0.0
7259298,CONFIRMED,3.23941775,2.569,77.4,17.2,0.77,1213.0,511.14,6075.0,4.541,0.858,1.0
6678383,CONFIRMED,11.427550984,4.6074,500.9,165.5,2.35,852.0,124.31,5979.0,4.394,1.005,1.0
3240049,FALSE POSITIVE,2.945414866,2.702,968.7,47.5,38.32,3531.0,36765.85,4403.0,2.178,12.927,0.0
9634821,CONFIRMED,73.7578875,2.69,1836.9,20.2,4.28,375.0,4.66,5029.0,4.429,0.93,1.0
7376983,CONFIRMED,5.644914154,2.2599,1397.9,63.9,2.66,744.0,72.38,4769.0,4.622,0.714,1.0
6525209,FALSE POSITIVE,75.13194883,20.8729,122372.0,3625.5,26.21,359.0,3.94,5365.0,4.586,0.729,0.0
7983117,CONFIRMED,11.49500229,7.602,51.4,22.9,1.53,1105.0,351.79,6033.0,3.985,1.788,1.0
6962977,CONFIRMED,3.71545593,2.558,331.7,19.6,1.46,1001.0,237.42,5296.0,4.538,0.808,1.0
3328052,FALSE POSITIVE,2.11547854,3.665,222.9,21.6,1.66,1521.0,1264.56,6208.0,4.454,1.024,0.0
7303287,CONFIRMED,125.86540191,9.0191,12389.5,544.7,12.37,394.0,5.71,5933.0,4.342,1.115,1.0
9394601,FALSE POSITIVE,0.876826336,3.6097,138366.0,1338.1,37.24,2042.0,4095.0,6344.0,4.481,0.962,0.0
6019872,FALSE POSITIVE,1.485898163,2.446,224.6,32.8,14.96,1272.0,620.65,5088.0,4.559,0.727,0.0
11615481,FALSE POSITIVE,65.4317194,12.2384,153407.0,1146.6,59.22,490.0,13.58,6201.0,4.431,1.04,0.0
6364195,FALSE POSITIVE,5.2439542,9.82,143.8,14.2,0.81,778.0,86.51,4920.0,4.636,0.691,0.0
2693092,FALSE POSITIVE,39.841522897,8.79024,143685.0,4421.6,116.52,765.0,80.93,6078.0,3.946,2.07,0.0
10134152,CONFIRMED,39.3135699,5.0137,500.1,33.8,2.07,540.0,20.04,6060.0,4.509,0.925,1.0
9278553,FALSE POSITIVE,18.610092584,4.98308,50833.5,1309.3,55.23,686.0,52.24,6077.0,4.526,0.891,0.0
11804465,CONFIRMED,4.437962934,4.69813,16387.6,3535.6,18.05,1338.0,757.65,5953.0,4.175,1.415,1.0
5371776,CONFIRMED,1.499144441,1.4259,258.9,22.2,1.09,1137.0,395.06,4723.0,4.628,0.691,1.0
11661803,FALSE POSITIVE,372.086704,3.686,2494.0,18.0,38.4,283.0,1.51,6289.0,4.411,1.093,0.0
4644952,CONFIRMED,31.7821117,3.856,570.2,21.6,2.08,528.0,18.32,5527.0,4.491,0.88,1.0
9784222,FALSE POSITIVE,0.798200403,1.8261,396.8,65.9,24.03,2128.0,4875.01,6258.0,4.449,1.031,0.0
6698670,FALSE POSITIVE,10.81589054,4.73495,45399.6,4313.4,32.48,1086.0,328.64,6269.0,4.109,1.508,0.0
5358241,CONFIRMED,38.5576546,5.794,993.0,39.7,4.02,550.0,21.71,5775.0,4.405,1.053,1.0
9941859,CONFIRMED,20.55280311,2.2013,727.3,42.4,2.99,656.0,43.8,5386.0,4.322,1.076,1.0
6871071,CONFIRMED,1.897828815,2.7114,132.4,27.2,1.73,1761.0,2278.95,5640.0,4.087,1.515,1.0
9896435,FALSE POSITIVE,18.076610347,3.1396,65280.0,380.6,39.16,533.0,19.14,4848.0,4.55,0.764,0.0
6436029,CONFIRMED,59.4969009,5.404,1262.1,23.2,2.92,369.0,4.36,4817.0,4.499,0.833,1.0
3345973,FALSE POSITIVE,15.3466028,4.966,238.5,13.0,3.64,1194.0,480.12,6771.0,3.934,2.259,0.0
12206313,CONFIRMED,184.262741,11.94,292.2,21.1,2.57,380.0,4.93,6115.0,4.249,1.291,1.0
8751933,CONFIRMED,86.64764448,4.2326,7311.6,241.9,9.4,419.0,7.28,5522.0,4.323,1.12,1.0
10984090,CONFIRMED,51.07926451,6.3729,736.8,126.8,2.75,503.0,15.17,5833.0,4.407,1.022,1.0
12266636,CONFIRMED,33.3856176,5.0361,553.2,37.1,2.48,580.0,26.73,5833.0,4.407,1.022,1.0
6665064,FALSE POSITIVE,0.698359996,1.4959,774.1,26.1,28.97,1990.0,3702.25,5761.0,4.492,0.956,0.0
9002278,CONFIRMED,122.3858681,7.123,711.1,46.3,1.72,269.0,1.24,4926.0,4.653,0.662,1.0
9777724,FALSE POSITIVE,1.33258458,3.222,127.0,14.4,1.25,1868.0,2873.72,6384.0,4.419,1.086,0.0
11826400,FALSE POSITIVE,5.889372452,4.94674,56841.0,4146.7,50.78,1695.0,1951.4,7249.0,3.993,2.071,0.0
9022166,CONFIRMED,26.8475962,10.068,254.1,39.2,3.2,800.0,96.89,5508.0,3.897,1.988,1.0
12206313,CONFIRMED,47.3186631,10.465,263.4,36.2,2.1,598.0,30.22,6115.0,4.249,1.291,1.0
3440230,FALSE POSITIVE,2.881100027,9.43866,662832.0,3316.5,446.29,2946.0,17809.19,8104.0,3.675,3.369,0.0
8962094,CONFIRMED,68.1609897,5.662,295.6,25.0,1.45,405.0,6.34,5677.0,4.563,0.828,1.0
10093664,FALSE POSITIVE,1.20693963,6.881,20.0,24.3,0.97,2847.0,15568.09,7331.0,4.041,2.041,0.0
8226994,CONFIRMED,7.15681552,2.5882,867.0,47.7,2.47,782.0,88.23,5029.0,4.494,0.838,1.0
11037511,CONFIRMED,3.11604194,1.7763,345.2,18.8,1.59,1123.0,375.55,5591.0,4.559,0.86,1.0
6521526,FALSE POSITIVE,103.039788,14.197,1370.0,15.9,2.05,210.0,0.46,3749.0,4.674,0.581,0.0
4666008,FALSE POSITIVE,2.248063246,5.1297,631.7,87.9,30.38,1566.0,1421.38,6325.0,4.409,1.112,0.0
10271806,CONFIRMED,5.924993927,2.8874,1608.1,68.5,3.15,758.0,77.91,5016.0,4.641,0.679,1.0
8129641,FALSE POSITIVE,0.808106001,3.9174,7676.4,73.3,39.59,1978.0,3631.91,6014.0,4.494,0.958,0.0
7538434,FALSE POSITIVE,371.1495,15.855,597.3,11.5,2.07,245.0,0.85,5988.0,4.541,0.836,0.0
5340878,CONFIRMED,0.539915033,1.1466,97.0,17.6,0.82,1871.0,2901.68,5102.0,4.502,0.837,1.0
9892856,FALSE POSITIVE,2.406574511,3.4382,738.0,63.9,26.22,1481.0,1140.2,6167.0,4.428,1.107,0.0
12058204,CONFIRMED,5.53533152,2.793,260.6,27.5,1.75,1054.0,292.33,5588.0,4.331,1.1,1.0
10470993,FALSE POSITIVE,0.93374417,3.385,31.3,9.9,0.64,2126.0,4835.58,6363.0,4.399,1.131,0.0
6026438,CONFIRMED,16.9348104,3.408,346.3,11.5,1.31,508.0,15.77,4650.0,4.589,0.706,1.0
10460984,CONFIRMED,5.03505665,1.804,151.5,16.6,1.63,1141.0,401.23,5888.0,4.342,1.097,1.0
4757437,CONFIRMED,4.42535097,3.504,179.0,22.1,1.63,1240.0,559.22,5946.0,4.309,1.223,1.0
9536048,FALSE POSITIVE,3.71186243,1.032,53.9,7.0,0.95,1406.0,922.9,6302.0,4.299,1.258,0.0
8037145,CONFIRMED,12.75934489,3.5889,882.1,70.4,2.58,633.0,37.95,4963.0,4.501,0.826,1.0
7281411,FALSE POSITIVE,0.566804221,4.639,166.0,31.0,0.85,1737.0,2149.42,5277.0,4.625,0.64,0.0
7362696,FALSE POSITIVE,4.93129874,1.8626,676.1,31.7,21.42,944.0,187.36,5457.0,4.508,0.779,0.0
9405595,CONFIRMED,23.3593589,5.389,570.1,25.9,2.98,684.0,51.68,6244.0,4.46,1.009,1.0
2442448,CONFIRMED,76.6139446,10.22,498.7,28.6,2.61,466.0,11.12,6173.0,4.408,1.03,1.0
6628237,FALSE POSITIVE,3.840130917,2.8951,60401.0,275.6,33.44,1205.0,498.48,5931.0,4.418,1.012,0.0
10420279,FALSE POSITIVE,45.43324862,14.242,414352.0,1337.0,77.25,529.0,18.46,5731.0,4.359,1.08,0.0
8120608,CONFIRMED,13.3430025,2.7399,799.7,47.1,1.29,379.0,4.87,3751.0,4.8,0.443,1.0
5392702,FALSE POSITIVE,12.2141545,10.262,535.8,24.7,18.13,683.0,51.37,5435.0,4.578,0.824,0.0
8868907,FALSE POSITIVE,157.32263943,21.9232,153932.0,1386.8,56.66,351.0,3.61,6109.0,4.472,0.989,0.0
9221398,FALSE POSITIVE,13.787520532,2.55435,12978.3,2126.1,25.33,921.0,170.01,6399.0,4.312,1.289,0.0
11075429,CONFIRMED,23.9210408,5.174,158.3,21.9,3.01,1020.0,255.65,7121.0,4.031,1.972,1.0
10141900,CONFIRMED,6.50327035,2.591,418.3,19.0,1.67,804.0,98.81,4999.0,4.49,0.843,1.0
5113822,CONFIRMED,67.0930642,7.334,1254.2,73.7,3.51,420.0,7.38,5750.0,4.538,0.882,1.0
4139816,CONFIRMED,46.1842039,4.758,1394.7,26.0,1.83,273.0,1.32,3950.0,4.754,0.493,1.0
12154526,CONFIRMED,3.18899015,2.722,66.2,18.4,0.98,1309.0,693.65,5700.0,4.327,1.176,1.0
9892816,CONFIRMED,1.644221032,2.9122,47.8,24.1,1.18,1897.0,3071.95,6297.0,4.26,1.369,1.0
7431665,FALSE POSITIVE,281.509095,40.963,5948.7,182.5,85.77,685.0,52.05,4797.0,2.632,10.709,0.0
11253827,CONFIRMED,42.9923284,4.726,1120.1,34.1,3.32,496.0,14.33,5593.0,4.45,0.945,1.0
5511081,CONFIRMED,13.72710334,7.3419,199.2,62.5,2.38,1005.0,241.58,5951.0,4.017,1.693,1.0
6289257,CONFIRMED,5.21104597,3.3447,102.7,36.9,1.18,1107.0,354.82,6023.0,4.423,1.031,1.0
6037581,CONFIRMED,2.0248205,2.55,63.3,20.2,1.01,1625.0,1652.5,5865.0,4.266,1.272,1.0
11858979,FALSE POSITIVE,3.05933906,1.7332,1169.2,37.7,36.0,1434.0,999.16,6238.0,4.337,1.116,0.0
10002866,CONFIRMED,10.08881066,1.7726,1995.9,51.4,4.71,734.0,68.62,5431.0,4.563,0.843,1.0
5301750,CONFIRMED,44.5520266,6.0,362.1,16.7,2.29,572.0,25.3,6036.0,4.326,1.131,1.0
8009350,CONFIRMED,13.75207851,2.8831,1215.6,36.8,2.81,556.0,22.57,4802.0,4.616,0.699,1.0
6522242,CONFIRMED,41.408316686,5.0264,22838.9,907.8,11.38,453.0,9.93,5522.0,4.586,0.747,1.0
2019477,FALSE POSITIVE,20.5736113,11.222,76.0,12.3,3.86,1197.0,484.82,5440.0,3.404,4.524,0.0
6291033,CONFIRMED,3.705991661,5.1658,501.4,100.3,2.43,1281.0,637.42,6187.0,4.409,1.034,1.0
8231877,FALSE POSITIVE,1.307761491,2.22271,13941.0,531.5,29.17,1298.0,671.75,5112.0,4.596,0.673,0.0
9896018,CONFIRMED,3.59645081,2.661,149.6,16.2,1.66,1327.0,732.82,5887.0,4.292,1.235,1.0
3554031,CONFIRMED,8.70798309,2.4904,1419.6,28.1,2.01,543.0,20.59,4362.0,4.722,0.554,1.0
7907423,CONFIRMED,3.306551643,1.8177,509.2,37.8,0.91,554.0,22.19,3561.0,4.855,0.411,1.0
2557816,CONFIRMED,9.3789167,3.3427,563.5,42.6,2.03,803.0,98.22,5684.0,4.493,0.808,1.0
10583180,FALSE POSITIVE,2.696370652,3.6129,397.9,48.2,1.58,1066.0,305.34,4989.0,4.504,0.819,0.0
8395660,CONFIRMED,13.57078281,3.3539,511.7,88.4,2.64,785.0,89.61,5854.0,4.406,1.012,1.0
9612825,FALSE POSITIVE,2.846517614,4.228,2154.4,58.0,1.88,528.0,18.32,3468.0,4.931,0.32,0.0
8279765,FALSE POSITIVE,2.757794163,2.7644,39043.0,349.2,20.05,1231.0,542.43,5747.0,4.514,0.891,0.0
11752906,CONFIRMED,6.383159135,1.7504,2313.2,64.4,2.73,530.0,18.73,3757.0,4.681,0.576,1.0
6278762,CONFIRMED,9.74048508,1.6993,121.4,25.8,0.95,673.0,48.52,5051.0,4.562,0.721,1.0
8885673,FALSE POSITIVE,1.228721184,1.041,465.6,26.4,1.62,1324.0,728.99,4897.0,4.542,0.764,0.0
9724984,FALSE POSITIVE,7.86335883,3.4303,467.3,74.3,7.84,1195.0,482.18,5731.0,4.005,1.913,0.0
7907423,CONFIRMED,3.306551643,1.8177,509.2,37.8,0.91,554.0,22.19,3561.0,4.855,0.411,1.0
8344004,CONFIRMED,5.996533443,3.3129,711.4,70.5,2.96,1025.0,260.49,5622.0,4.346,1.089,1.0
9458613,CONFIRMED,13.17555999,6.6677,280.0,48.8,2.82,1009.0,244.58,5900.0,4.022,1.694,1.0
8823397,FALSE POSITIVE,1.506503686,5.02151,477104.0,3289.1,178.15,3250.0,26341.29,8751.0,4.026,2.352,0.0
10454632,CONFIRMED,20.16037858,4.13,343.6,35.1,1.75,510.0,16.03,4975.0,4.614,0.724,1.0
5031857,CONFIRMED,24.81097206,3.2245,2090.8,123.9,4.22,631.0,37.43,6086.0,4.511,0.921,1.0
9489524,CONFIRMED,6.8873113,2.214,85.3,8.1,0.72,788.0,90.91,5208.0,4.563,0.772,1.0
9898017,CONFIRMED,2.29794819,2.84,83.2,12.2,0.98,1547.0,1352.14,6371.0,4.426,1.072,1.0
8439323,CONFIRMED,4.62602867,0.643,346.9,14.7,1.65,1012.0,247.34,5834.0,4.566,0.797,1.0
11303322,CONFIRMED,38.1303324,6.53,180.4,11.6,1.54,613.0,33.43,6370.0,4.41,1.106,1.0
3955867,FALSE POSITIVE,33.65766894,40.787,15379.5,519.2,78.44,1211.0,508.66,4774.0,2.759,6.447,0.0
9022166,CONFIRMED,72.3826983,8.279,366.4,29.5,4.21,575.0,25.83,5508.0,3.897,1.988,1.0
11754553,CONFIRMED,36.4454001,4.007,1122.3,21.7,1.99,332.0,2.88,4126.0,4.661,0.615,1.0
8505920,CONFIRMED,42.4269647,5.907,632.4,26.0,3.44,496.0,14.33,5330.0,4.366,1.013,1.0
9950612,CONFIRMED,9.034190783,1.5501,577.6,82.1,1.8,586.0,27.87,4499.0,4.635,0.639,1.0
3655326,FALSE POSITIVE,15.066491533,6.2852,106051.0,893.0,88.56,932.0,177.96,5751.0,4.028,1.626,0.0
7177555,FALSE POSITIVE,17.99643716,4.164,36923.0,123.5,30.08,468.0,11.31,4438.0,4.606,0.666,0.0
4741126,CONFIRMED,20.4222447,6.22,189.3,34.7,1.78,785.0,89.74,6119.0,4.274,1.299,1.0
7825899,CONFIRMED,6.308201629,2.9785,1328.5,86.2,2.96,819.0,106.44,5191.0,4.564,0.837,1.0
8106610,FALSE POSITIVE,12.39894005,4.262,702.9,50.7,4.06,890.0,148.37,6355.0,4.41,1.108,0.0
6541920,CONFIRMED,118.3786735,9.5574,1083.3,83.1,3.4,376.0,4.75,5657.0,4.364,1.046,1.0
10874215,CONFIRMED,31.0325991,3.476,737.4,17.6,2.64,561.0,23.41,5841.0,4.52,0.931,1.0
8564587,CONFIRMED,5.729317577,1.1816,865.4,59.0,2.41,850.0,123.03,5320.0,4.589,0.786,1.0
9415172,CONFIRMED,5.71462396,2.336,297.8,16.7,1.78,971.0,210.16,5344.0,4.365,1.013,1.0
6289257,CONFIRMED,19.67409703,3.7535,204.9,39.0,1.78,711.0,60.37,6023.0,4.423,1.031,1.0
4636578,CONFIRMED,11.1895709,5.3,143.3,19.9,1.81,1037.0,273.37,6188.0,4.152,1.465,1.0
5351250,CONFIRMED,12.56096618,3.7647,923.1,55.1,2.74,734.0,68.49,5559.0,4.47,0.914,1.0
5471192,FALSE POSITIVE,12.4262889,18.764,94.2,20.5,1.23,864.0,131.83,6246.0,4.433,1.092,0.0
3001885,FALSE POSITIVE,2.67596808,2.021,420.6,17.5,1.57,998.0,234.19,4732.0,4.53,0.795,0.0
8262223,FALSE POSITIVE,1.613014741,4.39594,152120.0,1096.1,157.33,3145.0,23173.2,7832.0,3.836,2.779,0.0
11389771,CONFIRMED,2.508553286,2.2664,211.6,26.8,1.28,1278.0,629.8,5814.0,4.523,0.881,1.0
8128067,FALSE POSITIVE,12.4285576,13.98,620.1,13.2,2.22,669.0,47.26,5492.0,4.604,0.752,0.0
11661803,FALSE POSITIVE,363.448167,6.013,2124.0,19.4,37.03,285.0,1.56,6289.0,4.411,1.093,0.0
6049190,CONFIRMED,70.468171,6.653,922.4,45.0,3.46,511.0,16.17,6461.0,4.396,1.131,1.0
6451936,CONFIRMED,8.00579096,3.0549,629.7,69.2,2.36,956.0,197.06,6032.0,4.395,0.935,1.0
10535926,FALSE POSITIVE,0.93373591,4.517,35.1,10.8,0.57,1904.0,3116.05,6028.0,4.47,0.95,0.0
9941859,CONFIRMED,9.57665962,3.3603,746.8,82.6,2.88,846.0,121.26,5386.0,4.322,1.076,1.0
5695396,CONFIRMED,16.09196369,2.8943,415.8,84.9,2.13,718.0,62.74,5680.0,4.414,1.016,1.0
7767162,CONFIRMED,3.30040818,4.462,98.8,19.3,1.43,1543.0,1341.9,6333.0,4.229,1.438,1.0
8616637,CONFIRMED,2.019997006,1.8073,332.8,52.1,1.46,1166.0,437.85,5103.0,4.562,0.787,1.0
9021075,CONFIRMED,7.28116667,2.716,333.8,11.5,1.4,744.0,72.16,5008.0,4.572,0.788,1.0
6681618,FALSE POSITIVE,364.42189,38.14,2498.0,28.5,36.37,264.0,1.14,6047.0,4.47,1.002,0.0
3329643,FALSE POSITIVE,1.015044104,10.994,158.2,33.6,1.98,1979.0,3627.61,5910.0,4.318,1.124,0.0
11121752,CONFIRMED,3.93083997,2.932,101.4,22.0,1.2,1317.0,711.45,6038.0,4.284,1.191,1.0
7287995,CONFIRMED,5.95489993,2.3892,1410.7,87.2,2.33,635.0,38.52,4261.0,4.641,0.633,1.0
7116519,FALSE POSITIVE,0.56676437,2.326,76.5,11.7,0.92,2267.0,6222.58,6039.0,4.478,1.005,0.0
6113752,FALSE POSITIVE,406.45737,9.554,284.2,12.7,1.96,278.0,1.42,6217.0,4.364,1.141,0.0
2438264,CONFIRMED,4.973455252,1.6519,741.6,65.4,2.46,867.0,133.55,5097.0,4.554,0.797,1.0
9415172,CONFIRMED,1.04562195,1.8955,213.0,25.3,1.45,1710.0,2031.84,5344.0,4.365,1.013,1.0
9579860,FALSE POSITIVE,2.151214629,2.226,332.6,28.5,14.54,3287.0,27604.18,4748.0,2.635,8.179,0.0
10453588,CONFIRMED,68.8861017,5.925,143.9,19.5,1.47,501.0,14.91,5753.0,4.2,1.222,1.0
10864656,CONFIRMED,52.5008645,14.9066,946.7,116.2,12.41,812.0,102.94,4976.0,3.331,4.157,1.0
9962455,CONFIRMED,5.77721259,2.462,134.3,17.7,2.17,1260.0,596.37,5416.0,3.951,1.756,1.0
10735575,FALSE POSITIVE,1.6749812,2.707,94.0,8.9,79.51,8986.0,1540745.8,3940.0,0.76,84.461,0.0
8415200,CONFIRMED,4.52158614,3.4702,106.2,26.2,1.31,1214.0,513.68,5576.0,4.201,1.289,1.0
8023317,FALSE POSITIVE,16.579028045,7.803,37979.8,813.6,49.01,1062.0,300.36,5870.0,3.808,2.3,0.0
1434395,FALSE POSITIVE,2.2227289,2.617,279.1,10.5,34.14,4454.0,93172.12,4996.0,2.354,20.848,0.0
6850504,CONFIRMED,77.6114427,7.1786,814.5,100.5,2.59,397.0,5.87,5465.0,4.449,0.925,1.0
10480952,FALSE POSITIVE,2.037453129,5.43155,315914.0,6944.9,136.3,2220.0,5752.74,6456.0,3.906,2.056,0.0
8845026,FALSE POSITIVE,66.46746217,19.6638,12643.7,1049.3,11.97,466.0,11.18,5843.0,4.403,1.073,0.0
6756669,FALSE POSITIVE,5.851520671,3.11058,33003.6,1630.4,14.62,901.0,155.89,5532.0,4.53,0.806,0.0
6128027,FALSE POSITIVE,5.455766383,2.8923,104538.0,536.8,28.2,795.0,94.27,5067.0,4.625,0.694,0.0
4851239,FALSE POSITIVE,1.23512429,4.22,15.2,15.7,0.38,1642.0,1722.78,5798.0,4.507,0.941,0.0
6522750,FALSE POSITIVE,17.445640466,6.08966,334158.0,4093.9,63.46,682.0,51.15,5759.0,4.481,0.945,0.0
10965588,CONFIRMED,62.8917493,6.831,791.0,22.6,2.5,384.0,5.13,5052.0,4.48,0.855,1.0
11080405,CONFIRMED,12.3101351,3.797,263.7,12.9,1.51,651.0,42.42,5009.0,4.491,0.84,1.0
9941387,FALSE POSITIVE,27.659607786,4.16321,318404.0,4791.0,50.7,499.0,14.66,5310.0,4.593,0.768,0.0
4735826,CONFIRMED,7.545922037,4.0329,22.2,13.4,0.68,1084.0,326.67,5788.0,4.178,1.376,1.0
11497958,CONFIRMED,5.841636615,1.8734,1336.3,41.1,1.38,446.0,9.38,3526.0,4.866,0.383,1.0
7663691,CONFIRMED,10.00653012,5.344,936.1,71.9,3.52,876.0,139.21,6063.0,4.47,1.001,1.0
5649206,FALSE POSITIVE,2.446736567,5.0201,415859.0,1037.3,71.52,1351.0,788.17,5780.0,4.438,1.0,0.0
8573168,FALSE POSITIVE,0.89628253,1.397,86.4,13.0,0.76,1670.0,1848.85,5561.0,4.572,0.818,0.0
9347899,CONFIRMED,87.6476068,8.871,1009.6,37.5,4.0,484.0,12.94,6035.0,4.22,1.257,1.0
5876368,FALSE POSITIVE,0.525426427,1.0801,324.6,63.6,1.45,2069.0,4349.62,5791.0,4.575,0.802,0.0
7090524,CONFIRMED,6.73968289,4.183,142.0,15.4,1.48,1011.0,246.9,5511.0,4.261,1.176,1.0
9569866,FALSE POSITIVE,1.480324075,3.20209,400007.0,1095.9,47.81,1313.0,701.93,5260.0,4.56,0.717,0.0
4150703,FALSE POSITIVE,8.6532378,2.974,126.0,9.0,0.96,793.0,93.75,5561.0,4.561,0.854,0.0
10123064,CONFIRMED,4.243748097,3.3603,1409.7,139.8,3.16,1063.0,301.46,5873.0,4.554,0.843,1.0
10090151,FALSE POSITIVE,0.527698548,3.2221,1579.2,453.3,29.35,2088.0,4500.53,5638.0,4.529,0.903,0.0
5952448,FALSE POSITIVE,0.905675699,1.701,73.2,10.2,0.77,1780.0,2374.98,5730.0,4.518,0.903,0.0
6206470,FALSE POSITIVE,1.80455062,2.166,39.7,12.5,0.65,1577.0,1457.85,6006.0,4.41,1.019,0.0
9850912,FALSE POSITIVE,8.4804737,6.157,337.0,14.5,1.85,930.0,176.51,6092.0,4.471,0.998,0.0
6768394,CONFIRMED,7.1329472,4.368,145.0,27.2,1.64,1102.0,349.21,5862.0,4.194,1.307,1.0
7673841,CONFIRMED,10.42317343,2.341,71.2,11.2,1.07,901.0,155.7,5767.0,4.287,1.135,1.0
6265792,CONFIRMED,0.935115863,1.6172,64.8,21.6,1.05,2124.0,4811.82,5874.0,4.252,1.297,1.0
10788461,CONFIRMED,2.5903958,2.088,330.9,18.3,2.55,1484.0,1147.44,5678.0,4.215,1.303,1.0
5301750,CONFIRMED,4.22453631,3.128,159.1,16.7,1.6,1254.0,584.24,6036.0,4.326,1.131,1.0
