koi_depth,koi_duration,koi_insol,koi_model_snr,koi_period,koi_prad,koi_slogg,koi_srad,koi_steff,koi_teq
160.4,3.7454,224.47,22.7,8.71980135,1.53,4.317,1.2,5970.0,987.0
3372.0,20.5899,466.04,685.3,19.38444245,28.3,3.291,5.026,4968.0,1185.0
11296.0,15.0,13.83,16.5,307.94735718,76.66,3.08,4.461,4878.0,492.0
104599.0,5.8043,45.6,97.3,20.73376301,54.58,4.438,1.0,5780.0,663.0
221.7,3.471,21.54,20.0,15.99560373,1.04,4.61,0.721,4955.0,550.0
345.3,2.7716,88.52,37.6,29.92208104,3.09,4.055,1.637,6127.0,782.0
639.7,2.0543,2677.36,42.9,0.54624855,18.93,4.625,0.714,5414.0,1837.0
19.9,2.145,135046.96,8.9,0.532493086,1.87,3.476,4.032,6894.0,4893.0
928.5,5.179,85.35,36.5,15.85238672,32.21,4.322,1.005,5903.0,775.0
962.4,3.065,284.25,50.3,5.97581754,3.86,4.471,0.997,6108.0,1047.0
102.7,3.3447,354.82,36.9,5.21104597,1.18,4.423,1.031,6023.0,1107.0
38.2,4.712,6076.99,25.8,0.566795467,0.67,4.337,1.056,5642.0,2254.0
204.5,1.9094,112.21,21.4,3.17323012,0.88,4.632,0.633,4500.0,830.0
1308.6,2.9029,32.98,63.1,9.65349016,2.41,4.628,0.691,4723.0,611.0
2141.4,3.4872,40.03,116.2,13.19720694,4.18,4.462,0.885,4954.0,642.0
275.3,3.377,49.86,22.8,10.39986173,1.5,4.501,0.826,4963.0,678.0
2482.1,1.68668,6353.25,303.7,0.838597429,44.67,4.352,1.236,6366.0,2278.0
56.1,5.613,138.25,22.4,14.7966306,0.98,4.299,1.307,6175.0,874.0
79.8,2.8349,442.08,29.3,4.06844957,0.98,4.391,1.071,5751.0,1170.0
87.8,2.614,5565.35,15.2,0.933157032,7.29,4.378,1.169,6499.0,2202.0
1114.0,2.6577,60.74,28.1,10.04157214,2.97,4.538,0.81,5244.0,712.0
382.2,2.042,26.91,10.5,7.72513619,1.71,4.641,0.637,4245.0,581.0
131.1,2.6302,500.46,50.6,3.709214104,1.16,4.407,1.022,5833.0,1206.0
413.4,3.691,329.86,44.4,5.92240377,2.77,4.404,1.077,6081.0,1087.0
488.7,7.083,18.08,25.7,42.1918331,2.35,4.339,1.08,5520.0,526.0
21124.7,6.0134,10.47,1126.2,30.360445359,10.99,4.541,0.765,4939.0,459.0
434.4,6.057,19.02,28.3,41.8059544,2.02,4.445,0.973,5907.0,533.0
2647.7,3.76,306.75,125.6,4.118775582,4.48,4.579,0.802,5944.0,1067.0
1006.2,4.664,37.82,29.5,18.82744023,2.7,4.538,0.86,5687.0,632.0
37571.0,2.4136,1.16,102.4,115.9943364,13.66,4.566,0.735,4530.0,265.0
86.5,4.765,145.82,12.4,12.5722897,1.09,4.319,1.169,6084.0,886.0
618.1,10.424,4.95,17.4,143.196381,6.64,4.333,1.06,6007.0,380.0
278997.0,7.06068,35.58,2389.2,23.832382513,63.78,4.454,1.0,5722.0,623.0
296.4,2.952,85.77,27.1,6.1954595,1.37,4.582,0.76,5001.0,776.0
198.5,4.623,160.18,20.9,11.29689442,1.74,4.358,1.176,6096.0,907.0
1034.4,3.7768,80.88,252.8,10.854095934,2.99,4.449,0.925,5465.0,765.0
24905.0,2.1958,357.16,125.4,1.956811408,21.58,4.657,0.603,5209.0,1109.0
252.5,4.981,112.85,28.4,14.8877665,1.96,4.344,1.116,6143.0,831.0
886.0,4.649,6.47,7.4,42.093314,2.19,4.541,0.763,4885.0,407.0
44.0,2.483,8801.05,28.7,0.730964241,0.99,4.152,1.463,5929.0,2467.0
51.0,5.0,145.67,19.0,11.39169531,1.02,4.198,1.249,5557.0,886.0
486.5,2.453,76.56,12.6,9.94221873,19.64,4.434,0.917,5213.0,754.0
63.5,7.532,195.54,16.2,22.2420032,2.04,3.854,2.164,5979.0,954.0
42.2,3.8417,4601.71,37.2,7.82187328,2.78,3.488,4.24,7221.0,2101.0
224.4,19.45,307.65,93.0,4.44737112,2.06,4.382,0.981,5472.0,1068.0
137295.0,3.85009,3221.97,1666.6,1.804591904,80.87,4.178,1.515,6271.0,1923.0
1132.2,4.539,2.67,54.2,88.2553729,2.96,4.612,0.738,5176.0,326.0
196.5,3.536,76.31,22.0,26.2347447,2.76,4.26,1.369,6297.0,754.0
4879.8,3.5323,8306.9,337.2,3.521050679,256.2,3.109,6.619,5149.0,2434.0
304.1,3.048,74.58,11.8,8.70179611,1.37,4.548,0.8,5295.0,750.0
264.8,3.211,1958.71,70.9,1.061934307,18.7,4.544,0.868,5853.0,1696.0
471.2,7.381,47.96,18.5,35.6757453,3.02,4.224,1.33,6157.0,671.0
83114.6,7.46159,1210.22,5219.5,8.480304281,65.0,3.946,2.21,7059.0,1504.0
245.1,1.7876,1410.6,44.2,1.311842968,1.43,4.474,0.927,5569.0,1562.0
807.8,21.71,1.13,13.3,358.96844,2.7,4.496,0.947,6117.0,263.0
10088.0,3.59854,50.11,585.4,10.064687893,30.11,4.571,0.705,5185.0,679.0
269.7,4.99,87.69,17.4,30.6528935,2.86,4.072,1.64,6200.0,780.0
328.8,4.636,94.29,22.1,12.94123564,1.7,4.497,0.938,6119.0,795.0
184.4,13.39,3.07,12.4,499.88159,2.61,3.992,1.812,6486.0,338.0
499.5,4.016,82.38,16.7,18.0161227,2.39,4.406,1.065,6245.0,768.0
581.0,1.421,15.66,6.6,37.0200232,2.14,4.537,0.886,5685.0,507.0
39268.0,3.7875,1608.01,339.2,3.183961388,37.22,3.963,1.76,5716.0,1615.0
2472.1,3.5957,204.39,113.2,7.748094239,5.52,4.439,1.085,5973.0,964.0
1143.3,2.939,27.14,20.1,18.36974658,3.58,4.538,0.81,5244.0,582.0
125.1,3.349,178.68,22.3,7.37867551,1.11,4.501,0.965,5936.0,933.0
1632.6,1.9104,43.73,71.6,3.340218842,2.03,4.754,0.493,3950.0,656.0
437.9,5.548,193.39,28.8,10.04378351,2.94,4.409,1.112,6325.0,951.0
430.2,6.0995,137.91,107.4,14.74914825,2.89,4.191,1.402,5847.0,874.0
402.8,3.3601,120.76,49.8,11.55103848,2.17,4.395,1.058,5907.0,845.0
6386.3,3.4812,60.38,114.8,23.8706941,49.6,4.308,1.166,6022.0,711.0
189.2,1.906,266.01,13.6,2.39161966,0.93,4.589,0.685,4935.0,1031.0
71.7,3.957,333.3,16.6,7.63846084,1.12,4.274,1.299,6119.0,1089.0
861.0,17.026,5.45,48.8,453.54212,9.23,3.664,3.006,5874.0,390.0
2013.3,24.108,2.65,234.6,394.6249514,7.79,4.03,1.727,5910.0,325.0
1052.6,1.5043,258.48,38.0,2.935362067,3.15,4.505,0.823,4922.0,1022.0
813.4,1.8491,16.91,16.1,18.64349986,2.14,4.641,0.679,5016.0,517.0
142.7,1.8846,615.67,24.5,1.682934607,1.06,4.573,0.834,5201.0,1270.0
728.8,5.678,6014.16,41.0,17.51191534,52.64,1.786,20.888,4029.0,2246.0
45982.0,3.6973,570.87,258.8,4.20233673,23.53,4.396,1.094,6185.0,1246.0
78.9,2.655,130.67,8.5,1.58826263,0.47,4.717,0.544,3931.0,862.0
611523.0,4.89465,10982.55,1037.2,1.219736039,135.43,4.171,1.637,7358.0,2611.0
283.6,2.4599,28.37,12.7,12.720298433,1.37,4.61,0.724,4914.0,589.0
898.4,2.7952,217.46,45.5,3.204222652,23.55,4.609,0.741,5139.0,979.0
39929.0,1.9227,281.41,29.3,1.72153588,12.89,4.607,0.668,4535.0,1045.0
633.0,5.1126,104.37,46.4,17.30795548,3.56,4.117,1.439,5565.0,815.0
277.1,4.022,124.42,18.5,11.30123036,1.85,4.34,1.122,5730.0,852.0
6660.5,4.1281,45.05,577.1,19.270825843,7.74,4.491,0.956,5779.0,661.0
433.2,2.0911,7903.84,62.3,2.947376671,403.59,4.002,2.234,8090.0,2404.0
1265.0,7.106,6.86,35.4,90.4117992,3.96,4.484,0.977,6004.0,413.0
86.8,6.765,175.14,15.6,13.9093544,1.33,4.183,1.424,6052.0,928.0
220.8,3.4108,121.53,46.4,16.39926461,1.94,4.284,1.303,6156.0,847.0
3868.7,2.61366,490.24,480.7,3.413036353,6.62,4.314,1.087,5392.0,1200.0
806.3,3.271,15.43,14.0,24.2204192,2.1,4.599,0.761,5165.0,505.0
685.7,6.243,11.86,34.3,76.7324556,3.08,4.319,1.155,5951.0,473.0
133.7,3.096,987.44,14.3,1.12976597,0.83,4.625,0.715,5366.0,1429.0
99.7,5.966,47.52,28.8,35.3331932,1.55,4.122,1.474,5788.0,670.0
3070.8,3.4804,32.22,93.6,14.17098745,4.19,4.565,0.777,5107.0,608.0
130.7,2.262,386.2,9.9,1.08908149,0.69,4.639,0.614,4327.0,1131.0
403.3,4.139,61.49,18.8,29.5390897,2.51,4.365,1.238,6572.0,714.0
807.2,3.0246,1.0,5.7,272.54288087,2.35,4.563,0.828,5677.0,255.0
2094.8,8.638,1.05,62.1,198.7106251,3.56,4.548,0.8,5180.0,258.0
11545.0,2.1704,34.55,431.6,27.677680103,14.41,4.486,0.969,6075.0,618.0
966.8,3.4873,97.85,31.3,9.97682072,2.85,4.416,0.928,5500.0,802.0
87.9,2.841,2016.25,12.0,2.20829637,1.36,4.189,1.454,6028.0,1709.0
620.4,5.953,81.91,17.9,32.657035,3.73,4.136,1.485,6486.0,767.0
364.7,1.4796,105.95,34.1,1.52373073,1.26,4.736,0.51,3746.0,818.0
1175.1,6.534,8.99,20.5,86.4392931,35.31,4.454,1.024,6208.0,442.0
567.2,3.0356,24.66,81.8,18.73577127,2.1,4.547,0.795,5188.0,568.0
1032.6,2.3244,5.52,46.7,13.81504449,1.91,4.736,0.509,3732.0,391.0
144.1,1.362,4429.84,18.1,0.577910513,1.1,4.503,0.908,5730.0,2081.0
610.5,3.8737,38.81,31.7,25.85499978,2.4,4.487,0.964,6122.0,637.0
147.8,5.517,31.45,20.0,54.2811949,2.07,4.192,1.499,6170.0,604.0
238.6,5.238,749.66,26.5,2.69633621,15.78,4.496,0.923,6106.0,1334.0
85.3,2.214,90.91,8.1,6.8873113,0.72,4.563,0.772,5208.0,788.0
645.4,8.282,1.83,16.6,198.680859,2.79,4.366,1.013,5330.0,297.0
72.2,1.2771,1582.75,19.2,2.023126394,0.92,4.422,1.059,6349.0,1607.0
236.5,3.2069,89.47,42.0,9.36059705,1.42,4.563,0.828,5677.0,784.0
296478.0,5.59653,299.43,6979.7,5.251918489,51.51,4.511,0.919,6099.0,1060.0
141.4,6.735,70.05,17.6,23.4772553,1.34,4.361,1.121,6384.0,738.0
59130.1,8.30604,31.86,1667.3,37.601661282,27.22,4.354,1.096,6140.0,606.0
1230.0,20.52,1.15,13.7,375.17737,3.64,4.468,1.024,6089.0,264.0
176.0,2.7282,614.52,25.6,3.77359871,1.29,4.404,0.969,6224.0,1270.0
3992.4,1.386,1361.22,303.8,0.592243731,6.77,4.664,0.591,4920.0,1551.0
691.2,1.3251,31.73,22.5,6.30922043,1.37,4.71,0.53,4380.0,606.0
48942.8,7.06797,290.46,3181.5,16.486796364,46.92,3.86,2.097,6020.0,1053.0
331.4,5.609,16.59,10.9,25.9200092,1.28,4.631,0.704,5517.0,515.0
31.2,3.052,3430.76,8.2,0.93372261,0.59,4.419,1.017,5984.0,1949.0
273.8,4.947,7.82,20.7,34.2115022,1.15,4.61,0.721,4955.0,427.0
119.8,3.044,2287.46,18.1,0.755101928,0.91,4.535,0.819,5465.0,1763.0
399528.0,3.98088,497.84,1093.2,1.926366998,53.63,4.542,0.76,5176.0,1204.0
2924.0,21.2695,1569.11,643.3,6.993576155,101.15,3.803,2.467,6565.0,1605.0
508.6,3.376,127.5,22.6,8.65312868,20.38,4.525,0.893,5880.0,857.0
216.7,2.6326,583.25,29.3,3.07644709,1.61,4.397,1.022,5670.0,1253.0
107.1,1.703,1029.25,12.1,1.540411479,0.92,4.57,0.812,5769.0,1446.0
402.0,1.4972,129.48,23.8,7.18644594,2.19,4.492,0.91,5463.0,860.0
604.3,3.3372,127.46,36.4,11.6370303,2.9,4.257,1.198,5576.0,857.0
65410.8,6.6324,51.67,912.0,22.673145675,30.92,4.269,1.153,5619.0,684.0
75.3,1.271,20544.64,23.3,0.555973803,1.9,3.776,2.117,5445.0,3049.0
32.0,4.807,188.7,13.0,8.70312154,0.72,4.403,1.082,6006.0,945.0
40380.0,2.9516,86.57,100.5,5.50811352,34.03,4.687,0.624,5188.0,778.0
7320.0,6.593,3.97,124.4,98.7179332,6.99,4.583,0.786,5808.0,360.0
43546.7,4.87326,4.89,938.2,185.02288222,49.82,4.237,1.367,6025.0,379.0
114.3,2.94,296.73,14.4,5.36375016,1.15,4.33,1.098,5553.0,1059.0
1796.4,19.528,5.4,121.2,220.142913,5.94,4.163,1.393,6340.0,389.0
1075.4,24.472,1.77,23.0,161.239891,3.48,4.569,0.826,5514.0,294.0
109.2,1.3235,1797.63,19.2,1.116127169,1.0,4.517,0.905,5721.0,1659.0
61.9,2.746,195.3,13.9,5.24970432,0.67,4.499,0.853,5528.0,954.0
244.0,1.2638,1334.22,29.5,0.766691517,1.22,4.529,0.788,4821.0,1541.0
384.6,1.6165,25.83,22.3,9.38740646,1.69,4.656,0.646,4500.0,575.0
1778.8,8.39,4.16,36.7,100.8276725,4.35,4.391,0.977,5301.0,364.0
300.2,2.0584,74.8,32.4,12.06222962,1.62,4.451,0.933,5547.0,750.0
362.1,6.0,25.3,16.7,44.5520266,2.29,4.326,1.131,6036.0,572.0
297.3,7.336,36.5,15.4,40.9905002,2.41,4.17,1.41,5842.0,627.0
905.5,1.7547,821.44,153.3,2.104721971,2.89,4.498,0.975,5703.0,1365.0
33.6,3.347,1393.98,13.0,2.31610674,0.7,4.3,1.193,6025.0,1559.0
194.5,3.244,436.61,20.3,5.26211833,1.95,4.188,1.309,5587.0,1166.0
354.4,1.572,99.6,12.7,9.32867952,1.62,4.547,0.864,5749.0,806.0
290.4,6.401,63.8,26.1,43.798566,48.52,3.842,2.227,5611.0,721.0
136.4,11.282,42.54,17.3,40.6511021,1.7,4.26,1.369,6297.0,651.0
124833.0,4.24721,111.83,2671.7,18.611957253,65.5,4.32,1.17,6492.0,829.0
433.8,1.705,270.34,17.6,7.16520428,2.31,4.417,1.103,6174.0,1034.0
238.5,10.306,50.42,50.5,44.4304059,2.61,4.017,1.693,5951.0,680.0
200.2,3.79,27.62,17.0,31.1748311,1.31,4.511,0.921,6086.0,585.0
1895.4,4.8556,1.08,40.1,82.5341188,2.45,4.678,0.58,4316.0,260.0
1308.6,2.9029,32.98,63.1,9.65349016,2.41,4.628,0.691,4723.0,611.0
120.5,1.8707,609.28,40.9,1.907810683,0.91,4.578,0.824,5435.0,1268.0
1708.0,14.931,0.72,18.1,269.306232,24.0,4.581,0.817,5251.0,235.0
254.0,3.659,119.7,17.1,5.09246539,1.17,4.547,0.751,5037.0,844.0
36830.1,3.04001,21.86,488.5,44.638983058,50.33,4.449,1.035,6197.0,551.0
911.6,3.1683,25.66,37.6,10.13200555,1.67,4.689,0.561,4777.0,574.0
184.4,3.912,92.2,8.9,20.7191626,1.85,4.143,1.366,5837.0,790.0
128.6,3.146,518.48,9.6,2.44200193,0.95,4.556,0.851,5587.0,1217.0
88.5,3.157,725.94,14.4,3.74779583,1.06,4.409,1.111,6341.0,1324.0
89.5,0.918,2032.78,5.0,1.23521458,0.93,4.494,0.959,5999.0,1713.0
178470.0,2.08375,17.41,502.0,3.326193904,14.72,4.906,0.349,3520.0,521.0
243413.0,4.82219,175.69,1539.9,11.320287875,59.23,4.302,1.127,6153.0,928.0
48.3,2.288,50.41,16.5,13.55480534,0.62,4.494,0.874,5370.0,679.0
313.6,0.753,684.35,13.4,0.708726708,0.92,4.733,0.515,4607.0,1302.0
481370.0,5.14519,4556.14,2019.4,1.306220168,83.16,4.238,1.124,6600.0,2095.0
133.1,2.899,153.48,16.1,5.95958637,1.02,4.535,0.9,5452.0,897.0
983.2,2.6588,9.38,44.7,14.28228147,1.82,4.675,0.595,4102.0,446.0
563292.0,23.7545,241.42,1331.5,5.917085496,75.86,4.383,0.987,5661.0,1005.0
330180.0,4.09296,5.47,3168.8,70.516233809,52.74,4.531,0.789,5511.0,390.0
177.1,2.2726,38.68,29.1,6.83440674,1.01,4.661,0.635,4498.0,636.0
144.1,5.471,176.94,32.2,0.566796775,0.61,4.892,0.358,3453.0,931.0
641.7,6.923,7.99,25.5,94.886902,4.24,4.342,1.097,5888.0,429.0
92284.9,5.07707,1390.76,3230.4,3.471399214,89.62,4.101,1.689,6026.0,1558.0
2311.0,42.435,40.32,69.4,22.735911,5.07,4.438,1.0,5780.0,643.0
25886.2,4.7136,1881.78,408.5,3.964333304,37.09,3.808,2.318,5758.0,1680.0
328.9,2.4212,73.37,29.0,14.53260546,1.69,4.507,0.932,6003.0,746.0
323.9,4.6395,74.36,42.6,20.67876365,2.42,4.266,1.272,5865.0,749.0
458.0,4.046,9.8,14.1,24.2101973,1.5,4.589,0.706,4650.0,451.0
725.5,3.8428,98.34,97.3,9.9267215,2.76,4.43,0.982,5475.0,803.0
118.4,2.1033,379.3,21.0,9.37663713,1.89,4.136,1.543,6237.0,1125.0
6782.2,11.0494,21.85,252.3,24.09002065,9.39,4.495,0.804,5354.0,551.0
418375.0,4.24027,560.57,1495.4,2.521245368,56.59,4.486,0.854,5605.0,1241.0
29236.3,3.6347,278.69,393.9,5.746017234,29.32,4.429,0.96,5940.0,1042.0
100.4,3.173,699.45,18.6,4.02877097,1.21,4.285,1.202,6052.0,1311.0
291.0,2.965,2536.07,22.6,4.41746257,3.95,3.86,2.297,6570.0,1810.0
62704.9,23.0078,20.01,3433.7,111.31980522,63.68,3.562,2.58,5022.0,539.0
124.5,4.66,835.65,20.9,4.75796103,1.7,4.093,1.458,6021.0,1372.0
86.0,2.1328,158.12,21.0,5.45298742,0.92,4.563,0.842,5450.0,904.0
255.5,3.567,221.46,15.5,7.01733571,1.61,4.456,0.967,6052.0,984.0
175.4,3.156,1063.8,37.2,2.340523247,1.4,4.397,0.981,6056.0,1456.0
797.9,4.654,177.26,108.6,9.61375316,3.27,4.364,1.11,5997.0,931.0
153.6,2.054,369.47,15.7,3.732261,1.09,4.495,0.867,5762.0,1119.0
264.9,1.4228,210.72,43.6,7.305706326,2.11,4.333,1.143,5620.0,972.0
181.3,3.526,620.0,26.1,5.02818253,2.03,4.087,1.515,5640.0,1272.0
146.0,1.5034,3689.22,43.1,1.125963085,1.41,4.348,1.116,6225.0,1988.0
1798.0,2.6602,27.93,68.4,24.61480613,4.2,4.384,0.986,5312.0,586.0
174.0,3.024,27.36,7.9,26.2402438,1.16,4.45,0.875,5649.0,583.0
472.6,5.038,48.29,25.3,27.4345973,2.56,4.326,1.131,6036.0,672.0
697.1,4.515,30.62,22.3,25.2034128,2.42,4.517,0.921,5831.0,600.0
234.9,2.9403,399.84,30.7,3.93276627,1.5,4.415,0.971,5688.0,1140.0
1035.2,3.7962,20.66,64.7,20.13490007,2.98,4.501,0.826,4963.0,544.0
831.0,3.0278,168.99,60.6,5.349553819,2.55,4.44,0.91,5185.0,919.0
362.2,6.613,88.29,38.1,26.1363443,2.8,4.152,1.465,6188.0,782.0
951.4,9.568,1.21,21.0,184.77271,2.41,4.566,0.801,5273.0,268.0
415.4,3.036,127.75,20.7,11.79161234,2.41,4.264,1.199,5619.0,857.0
1432.1,4.154,4.05,36.9,20.09017037,2.25,4.73,0.509,3906.0,362.0
1995.9,1.7726,68.62,51.4,10.08881066,4.71,4.563,0.843,5431.0,734.0
409.3,11.721,330.0,60.9,21.4054422,11.64,3.299,4.361,4838.0,1087.0
260.8,4.0144,654.67,41.2,6.56226483,3.07,4.005,1.812,5878.0,1290.0
566.9,7.111,9210.84,77.7,0.660655454,16.81,4.375,1.215,6520.0,2497.0
187.1,2.62,51.99,10.1,7.51509713,1.23,4.63,0.696,4867.0,685.0
597.8,2.1861,117.11,102.2,8.512037736,2.14,4.538,0.881,5767.0,839.0
391.7,2.657,44.77,16.7,9.99115241,1.68,4.524,0.796,4838.0,660.0
463.0,4.5716,519.95,51.3,2.53475568,2.02,4.532,0.806,5662.0,1218.0
330.9,2.088,1147.44,18.3,2.5903958,2.55,4.215,1.303,5678.0,1484.0
1377.8,4.3773,58.6,109.4,17.58751692,4.03,4.302,1.107,5433.0,706.0
891.6,5.762,4.26,20.4,84.5733346,2.59,4.543,0.888,5418.0,366.0
645.4,8.282,1.83,16.6,198.680859,2.79,4.366,1.013,5330.0,297.0
108965.0,4.6688,1733.91,902.5,5.274819905,100.89,4.111,1.834,7247.0,1646.0
296.3,5.256,38.62,20.0,27.5722144,1.94,4.397,1.09,5912.0,636.0
1973.3,0.86896,19256.81,458.6,0.379463865,59.56,3.892,1.783,5075.0,3000.0
40.5,16.828,642.95,19.3,12.4247333,1.47,3.86,2.193,6632.0,1284.0
126.3,3.6888,971.76,47.2,3.743166733,1.5,4.234,1.331,6181.0,1423.0
1033.9,3.613,66.47,34.7,8.29084167,3.21,4.562,0.787,5103.0,728.0
618.7,1.745,20.01,11.4,22.2508509,2.07,4.572,0.757,5307.0,539.0
172.7,0.906,1050.06,16.1,2.178142613,1.22,4.527,0.898,6290.0,1452.0
308873.0,8.82403,69.39,3602.0,38.058140058,94.1,4.25,1.419,6894.0,736.0
511.3,3.5065,2457.28,131.4,2.178150567,34.19,4.328,1.254,6820.0,1796.0
303.5,1.6802,1828.67,31.6,0.962864171,1.52,4.575,0.804,5704.0,1666.0
79.2,2.4592,1904.34,22.4,1.772451066,1.02,4.406,1.149,6243.0,1685.0
129.5,3.854,142.1,19.6,16.25951967,1.72,4.169,1.499,5966.0,880.0
840.0,3.161,10.08,14.4,14.8623076,1.57,4.722,0.554,4362.0,454.0
779.5,2.6277,40.33,30.7,8.74292005,1.92,4.622,0.714,4769.0,643.0
762.6,3.9851,25.54,39.0,15.95541913,2.18,4.516,0.805,4891.0,573.0
145.6,11.243,60096.61,58.1,1.120997701,66.58,3.373,4.845,6720.0,3992.0
710.0,0.949,24.38,18.0,4.5770016,1.33,4.767,0.497,3805.0,567.0
116.8,1.915,1235.14,8.3,2.69787749,1.5,4.114,1.348,5609.0,1512.0
308.3,4.799,134.66,24.3,11.04605365,1.8,4.429,1.025,6093.0,869.0
530.6,2.7048,93.41,28.1,6.47539108,1.92,4.5,0.828,4954.0,793.0
292.7,2.7215,127.84,27.4,10.80487163,1.71,4.471,0.998,6092.0,857.0
343.3,1.4474,1329.99,53.6,0.843379985,1.7,4.481,0.856,4818.0,1541.0
852.8,1.5997,62.42,63.6,2.576571021,1.57,4.708,0.539,3834.0,717.0
47.8,2.9122,3071.95,24.1,1.644221032,1.18,4.26,1.369,6297.0,1897.0
32.3,4.491,29488.85,24.6,1.89127438,2.03,3.663,3.46,7919.0,3342.0
2754.6,0.7572,41.85,48.6,1.565412613,1.73,4.923,0.328,3464.0,648.0
2807.1,1.9197,4809.16,250.8,1.20320092,49.25,4.198,1.349,6218.0,2124.0
145.4,4.198,83.37,14.2,13.6917833,1.12,4.433,0.931,5906.0,770.0
472.6,5.038,48.29,25.3,27.4345973,2.56,4.326,1.131,6036.0,672.0
58790.4,4.62417,157.73,1599.1,9.12208711,52.66,4.396,1.039,5857.0,904.0
199.2,7.3419,241.58,62.5,13.72710334,2.38,4.017,1.693,5951.0,1005.0
520067.0,5.98633,90.76,2039.1,10.303356001,69.66,4.423,0.9,5497.0,787.0
87.3,3.8763,23.89,32.4,21.30181863,0.72,4.571,0.781,5437.0,564.0
347.7,10.0248,32.96,95.1,84.6877524,3.37,4.062,1.79,6688.0,611.0
197.8,4.364,36.38,11.4,17.9134215,1.39,4.495,0.873,5435.0,626.0
6923.8,2.151,2734.97,99.2,1.219034472,9.82,4.333,1.192,5833.0,1845.0
38851.4,7.25775,1349.96,2390.4,5.194256813,41.77,3.895,2.086,6100.0,1546.0
1221.2,3.418,131.02,53.6,3.58957045,2.49,4.559,0.746,4608.0,862.0
190.7,2.245,208.92,21.2,7.0257409,1.56,4.389,1.014,5767.0,969.0
442.0,3.675,183.15,23.1,7.40742502,2.01,4.474,0.961,5922.0,938.0
7680.0,1.139,36.05,78.0,5.424749327,5.15,4.658,0.591,4137.0,625.0
349695.0,5.90232,486.09,8168.6,7.002865192,75.09,4.357,1.216,6818.0,1197.0
11.5,2.9283,75637.15,15.4,0.950487062,1.35,3.698,3.385,8107.0,4231.0
104.9,3.337,132.43,14.8,8.16733851,1.03,4.522,0.902,5808.0,865.0
201.2,3.9015,417.97,53.1,6.41496453,25.79,4.259,1.183,6170.0,1153.0
103144.0,8.96181,17.63,1435.1,50.467024395,52.88,4.448,1.012,6137.0,523.0
4.5,1.686,164220.08,11.8,0.56256804,0.63,3.84,2.773,9005.0,5127.0
831.3,2.4184,29.53,29.3,14.58932429,2.32,4.602,0.755,5142.0,594.0
457.9,3.2241,157.41,38.8,9.91724268,2.85,4.244,1.207,5539.0,903.0
3450.5,3.8552,160.14,220.3,9.991625291,38.93,4.338,1.096,5874.0,907.0
69.5,3.076,1876.57,13.1,1.34062901,0.82,4.494,0.955,6045.0,1678.0
150.2,1.16,2145.14,13.6,0.764863517,1.04,4.476,0.86,5231.0,1733.0
170.2,2.545,593.23,18.0,2.92721119,1.29,4.394,0.999,5616.0,1258.0
444.1,1.0547,3603.58,29.9,0.53633519,1.81,4.569,0.84,5508.0,1974.0
689.9,9.654,3.78,47.5,124.5245224,2.69,4.394,1.046,5497.0,356.0
115.6,1.188,7468.24,14.3,0.646745436,1.49,4.409,1.112,6325.0,2373.0
530.7,2.2369,228.11,22.4,2.97041801,1.7,4.608,0.743,5068.0,991.0
75.2,4.953,213.39,21.9,11.44865823,1.32,4.269,1.36,6204.0,975.0
1223.3,2.2942,24.23,22.6,5.53609368,2.2,4.718,0.564,3891.0,566.0
98.2,8.798,66.27,14.1,20.6579443,1.27,4.171,1.306,5468.0,728.0
542.4,4.59,21.57,20.4,35.1184432,3.26,4.376,1.054,5527.0,550.0
58.7,3.303,4359.29,9.7,0.93373761,1.0,4.17,1.326,5534.0,2073.0
39.1,2.032,2484.49,9.7,1.47623061,0.71,4.409,1.112,6325.0,1802.0
102294.0,18.4332,3.87,1597.3,56.40651043,21.93,4.617,0.647,5011.0,358.0
457844.0,2.94091,244.99,619.8,2.148219541,49.6,4.6,0.672,4694.0,1009.0
429.8,3.482,32.02,23.4,34.5439452,2.67,4.342,1.115,5933.0,607.0
1363.8,16.97,0.39,16.4,350.34114,2.5,4.642,0.69,5188.0,202.0
76412.9,4.73492,98.6,1797.4,8.460438928,36.62,4.638,0.702,5951.0,804.0
543.3,3.5032,209.17,45.8,6.38899658,2.89,4.376,1.054,5527.0,970.0
871.4,4.4116,43.5,67.2,17.79001678,2.7,4.474,0.927,5569.0,655.0
98.8,4.462,1341.9,19.3,3.30040818,1.43,4.229,1.438,6333.0,1543.0
616.7,4.295,1.58,10.6,330.071558,2.94,4.342,1.115,5933.0,286.0
238.9,9.81,1.71,7.0,203.250506,1.35,4.455,0.872,5600.0,292.0
1028.8,5.439,14.59,23.2,37.0551726,3.19,4.542,0.846,5642.0,498.0
46.7,4.097,6460.25,12.5,0.566799725,0.77,4.297,1.132,5576.0,2289.0
161.6,2.6192,236.21,25.4,6.42199919,1.25,4.468,0.981,5985.0,1000.0
182.3,4.753,117.67,14.1,11.0317836,1.45,4.381,1.069,5739.0,840.0
538.6,2.5833,461.07,36.4,4.093578461,2.85,4.471,0.999,6077.0,1182.0
292.6,3.159,132.15,25.3,10.66489514,1.76,4.436,1.021,6014.0,865.0
17846.0,2.5714,258.6,424.6,3.661326482,12.07,4.501,0.798,5319.0,1023.0
1473.4,3.3129,621.92,128.3,3.166353562,3.82,4.47,0.998,6007.0,1273.0
