,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,Target
171,7673841,CONFIRMED,5.34182466,3.577,70.5,19.2,0.95,1125.0,379.09,5767.0,4.287,1.135,0.9097587716908953,0.05794678136672024,1.0
172,5642620,FALSE POSITIVE,0.493393859,1.1319,264.7,20.3,1.4,1505.0,1203.14,4474.0,4.67,0.614,0.6430892810622617,0.010547440045029078,0.0
173,8380709,CONFIRMED,24.3344939,6.557,323.1,18.1,1.74,647.0,41.3,6091.0,4.487,0.967,1.0466162580647864,0.16685460086279078,1.0
174,3962243,CONFIRMED,14.12847677,3.685,628.7,23.0,2.73,739.0,70.5,5779.0,4.477,0.974,1.0376537080184767,0.11579110291813177,1.0
175,3970233,FALSE POSITIVE,8.254912972,6.8822,19242.4,438.2,11.86,793.0,93.46,5366.0,4.5,0.835,0.8040952183851194,0.07433128507188284,0.0
176,6678383,CONFIRMED,11.427550984,4.6074,500.9,165.5,2.35,852.0,124.31,5979.0,4.394,1.005,0.9125709760652733,0.09630565980530452,1.0
177,10275887,FALSE POSITIVE,9.726748645,19.4093,393412.0,4414.3,277.38,997.0,233.38,5618.0,4.107,1.406,0.9223700017631928,0.08680425231887275,0.0
178,12066335,CONFIRMED,10.06524317,1.369,1053.3,30.3,1.91,488.0,13.43,4077.0,4.702,0.56,0.575851606289985,0.07590094630480973,1.0
179,4852297,FALSE POSITIVE,3.28931936,1.921,166.0,11.1,50.51,1364.0,818.01,6335.0,4.427,1.072,1.1202735939444066,0.044954469377594335,0.0
180,6367663,FALSE POSITIVE,3.781123,8.15,90.4,9.0,1.16,1421.0,962.72,6318.0,4.247,1.216,0.9523611668761583,0.046731376995442844,0.0
181,10591855,CONFIRMED,1.574090323,1.5796,224.9,17.7,0.93,998.0,234.92,4313.0,4.662,0.65,0.7075566904391682,0.02359759058463166,1.0
182,12008916,FALSE POSITIVE,47.4314857,4.511,172.8,10.3,8.83,1029.0,265.1,5166.0,3.12,6.891,2.2829638173507156,0.33765380148669066,0.0
183,6364294,FALSE POSITIVE,5.2436612,11.39,88.3,14.5,1.1,1249.0,574.76,6598.0,4.387,1.145,1.165589165657897,0.06216306195556929,0.0
184,9458613,CONFIRMED,21.77568158,7.9588,797.9,117.3,4.76,853.0,125.14,5900.0,4.022,1.694,1.1009341429488013,0.15757806638153374,1.0
185,7107802,CONFIRMED,10.41728722,4.125,210.4,20.3,1.64,870.0,135.34,5557.0,4.288,1.151,0.9377459039724354,0.09136761731397765,1.0
186,9024857,FALSE POSITIVE,379.11996,7.22,1107.7,9.2,2.74,221.0,0.57,5546.0,4.575,0.81,0.8992999439549015,0.9894946201174939,0.0
187,10987439,FALSE POSITIVE,10.67459836,3.82706,16676.0,1845.6,68.58,1083.0,325.55,6496.0,4.212,1.485,1.310350370699086,0.10382238218263166,0.0
188,11705004,CONFIRMED,9.03326435,2.857,610.7,18.3,1.96,729.0,66.89,5311.0,4.588,0.788,0.8769744961752749,0.08124929779026692,1.0
189,7289317,CONFIRMED,16.83203175,4.031,326.0,21.6,1.86,690.0,53.44,5518.0,4.4,1.008,0.9307983244006932,0.12549806817207637,1.0
190,11442793,CONFIRMED,210.6013843,11.9922,4159.3,232.4,7.7,342.0,3.22,5970.0,4.317,1.2,1.0896750841238974,0.7128540748760902,1.0
191,3449540,FALSE POSITIVE,1.606003121,4.88602,402550.0,4679.3,360.08,3359.0,30041.73,5297.0,2.909,5.059,0.7569442380160387,0.024459432005719383,0.0
192,10854768,CONFIRMED,10.1171684,4.6677,288.7,50.6,3.07,1163.0,433.41,6306.0,4.077,1.792,1.398332782099556,0.10236943686998133,1.0
193,8978528,CONFIRMED,18.6848377,3.7965,1251.5,41.2,1.93,402.0,6.16,4156.0,4.712,0.545,0.5581199326401446,0.1134565429068759,1.0
194,8608490,FALSE POSITIVE,0.541405029,2.7481,327656.0,541.2,125.64,2679.0,12266.51,5096.0,3.889,1.782,0.8969121929095035,0.012536962157005255,0.0
195,10028140,CONFIRMED,19.65639342,3.226,843.2,25.5,2.83,549.0,21.5,5288.0,4.613,0.74,0.8192151364258666,0.1333713954631346,1.0
196,6850504,CONFIRMED,3.696121272,2.463,383.4,130.0,1.78,1095.0,340.33,5465.0,4.449,0.925,0.8774411421120966,0.044788270050171324,1.0
197,11241814,FALSE POSITIVE,227.6625222,5.5072,13894.8,227.5,44.24,319.0,2.46,6124.0,4.414,1.007,0.9593862055234341,0.7196472449808543,0.0
198,8804283,CONFIRMED,13.26079792,3.912,199.4,17.6,1.47,760.0,78.79,5478.0,4.354,1.053,0.9136740092397213,0.10639086589348294,1.0
199,9899621,FALSE POSITIVE,1.33255492,3.63,66.6,10.1,0.92,1850.0,2765.99,6310.0,4.417,1.095,1.1422542087780356,0.024772612859034763,0.0
200,8972058,CONFIRMED,2.403640701,1.4012,74.9,16.3,1.24,1489.0,1164.85,5881.0,4.315,1.171,1.0328763151216669,0.03549686136455615,1.0
201,6962977,CONFIRMED,3.71545593,2.558,331.7,19.6,1.46,1001.0,237.42,5296.0,4.538,0.808,0.8217831840228174,0.04397319026239676,1.0
202,9531850,FALSE POSITIVE,0.66234265,1.049,2359.0,12.4,5.13,2089.0,4499.32,5780.0,4.438,1.0,0.999849257871384,0.014869423777904138,0.0
203,8150320,CONFIRMED,4.617490562,2.2618,575.8,28.1,1.62,728.0,66.47,4500.0,4.656,0.646,0.6892861696601578,0.04793631892246803,1.0
204,8678594,CONFIRMED,15.19423359,3.106,367.8,18.1,3.69,893.0,150.25,5588.0,4.047,1.593,1.0312550307973487,0.12129289853737885,1.0
205,9785454,FALSE POSITIVE,184.52015392,15.3564,49269.0,1759.1,23.38,275.0,1.36,5341.0,4.514,0.776,0.7172292144672066,0.5677746668090597,0.0
206,7289317,CONFIRMED,16.83203175,4.031,326.0,21.6,1.86,690.0,53.44,5518.0,4.4,1.008,0.9307983244006932,0.12549806817207637,1.0
207,7777522,FALSE POSITIVE,0.885129679,3.156,177.3,21.2,1.21,1780.0,2373.06,5792.0,4.547,0.864,0.9593167192549696,0.017793146528536107,0.0
208,8302455,FALSE POSITIVE,2.441988077,3.94526,95343.5,1174.5,90.39,1993.0,3721.74,6078.0,3.874,2.059,1.1567705456198365,0.03725394324947932,0.0
209,4833421,CONFIRMED,12.466004437,5.0066,2232.1,304.6,5.65,897.0,152.76,6038.0,4.284,1.191,0.994851024587361,0.10503443022065362,1.0
210,11601584,CONFIRMED,51.8098276,6.343,1025.4,56.8,2.6,410.0,6.71,5191.0,4.53,0.826,0.8431301567047712,0.25694122347736953,1.0
211,10387742,FALSE POSITIVE,251.7512,4.314,114.3,7.5,1.25,272.0,1.29,5640.0,4.492,0.921,0.960403621398349,0.7698269507129382,0.0
212,6932987,CONFIRMED,19.25404023,4.6509,987.7,50.7,3.04,657.0,44.17,5798.0,4.507,0.941,1.0378002606748642,0.14233553027854945,1.0
213,8414716,CONFIRMED,5.392026903,2.9804,1151.4,77.4,2.68,850.0,123.33,5198.0,4.589,0.801,0.9082377746776301,0.05827675607094633,1.0
214,11442793,CONFIRMED,124.922516,11.942,498.7,24.4,3.37,407.0,6.45,5970.0,4.317,1.2,1.0896750841238974,0.5032536929860585,1.0
215,2581316,CONFIRMED,217.83184293,21.306,9148.7,1244.4,11.17,343.0,3.29,6259.0,4.385,1.167,1.20524750379148,0.753992696860213,1.0
216,11497958,CONFIRMED,63.3354719,3.651,983.0,13.0,1.18,202.0,0.39,3526.0,4.866,0.383,0.3929452800611167,0.22775583624944942,1.0
217,5802285,FALSE POSITIVE,1.208524388,1.8478,4759.6,181.3,26.71,1286.0,647.48,4963.0,4.63,0.701,0.7644878094424487,0.020302738270785155,0.0
218,8564674,CONFIRMED,5.92972237,2.518,412.1,8.9,1.92,972.0,210.95,5741.0,4.492,0.956,1.0347854490956245,0.06484858333930778,1.0
219,8883727,FALSE POSITIVE,2.529073751,1.8827,1572.9,73.4,25.8,1137.0,395.83,5465.0,4.598,0.766,0.8479926106406174,0.034384747060325814,0.0
220,10936427,FALSE POSITIVE,14.361021578,13.2895,459877.0,2599.0,45.9,594.0,29.44,5229.0,4.607,0.668,0.6583964090652059,0.10058815822680542,0.0
221,7747457,CONFIRMED,1.5184181,2.842,196.8,15.9,1.85,1926.0,3261.65,6302.0,4.259,1.269,1.066246878561387,0.026412387132946417,1.0
222,8487645,FALSE POSITIVE,0.530967987,1.812,26.9,24.1,1.08,4196.0,73103.16,8473.0,4.123,2.052,2.0383992059146565,0.016270570739936357,0.0
223,10585852,CONFIRMED,8.57504983,8.653,160.6,36.9,4.26,1374.0,841.68,4986.0,3.462,3.464,1.267915454013873,0.08873916720185675,1.0
224,11824222,FALSE POSITIVE,15.84132627,1.8215,31083.0,135.8,16.84,575.0,25.77,5119.0,4.575,0.702,0.6754741801261259,0.10830739045142503,0.0
225,5285607,FALSE POSITIVE,1.949700508,4.35014,38119.2,2271.0,56.11,1716.0,2048.37,6469.0,4.385,1.193,1.259550010701107,0.032984600150727884,0.0
226,5193077,FALSE POSITIVE,22.2941485,3.188,100.9,13.6,1.5,760.0,78.93,5915.0,4.223,1.392,1.1808996642870464,0.16385476471889962,0.0
227,8590776,FALSE POSITIVE,33.8938177,2.012,205.1,6.8,1.22,527.0,18.27,5818.0,4.554,0.848,0.9391311223714536,0.20071656644871694,0.0
228,10670119,CONFIRMED,2.732767897,1.1102,613.1,27.0,1.42,687.0,52.68,3825.0,4.749,0.524,0.5618198798804579,0.03156421654959853,1.0
229,11450414,CONFIRMED,12.7983174,6.401,336.6,38.2,2.88,908.0,160.33,5592.0,4.115,1.451,1.0006204016452138,0.1070991072711171,1.0
230,10843203,FALSE POSITIVE,4.429633087,3.0257,6120.1,166.3,32.12,950.0,192.62,5344.0,4.545,0.809,0.8372045343059076,0.049748864835559965,0.0
231,12407623,FALSE POSITIVE,1.181165291,1.013,370.4,14.1,1.52,1398.0,905.88,5203.0,4.582,0.747,0.7772768484231788,0.020106038525579534,0.0
232,10068919,FALSE POSITIVE,43.56225858,3.6873,51325.0,163.6,80.02,624.0,35.83,6411.0,4.307,1.216,1.0934569227218596,0.2496136325545384,0.0
233,6850504,CONFIRMED,6.09855603,2.9815,84.4,24.8,0.84,927.0,174.3,5465.0,4.449,0.925,0.8774411421120966,0.06253908057039248,1.0
234,8230616,CONFIRMED,2.240486703,1.3988,436.3,33.8,1.22,837.0,115.98,4198.0,4.689,0.574,0.5871625033139177,0.028059192393689848,1.0
235,6286155,FALSE POSITIVE,14.5417471,5.6067,1088.6,71.2,163.25,1494.0,1176.23,5032.0,3.042,5.922,1.4088713404063682,0.13070603841631354,0.0
236,9528420,FALSE POSITIVE,4.70847097,6.0503,32622.1,607.2,19.58,1202.0,493.0,6214.0,4.391,1.061,1.0101021520694522,0.05516147181500113,0.0
237,4633570,CONFIRMED,28.55158187,4.1502,807.8,36.0,1.97,418.0,7.21,4621.0,4.605,0.668,0.6553713523482984,0.15879741058085803,1.0
238,4774646,FALSE POSITIVE,0.559517155,0.596,57.9,12.7,1.04,2762.0,13839.66,6462.0,4.266,1.309,1.1529588883068267,0.013933953609168406,0.0
239,2442359,FALSE POSITIVE,0.552834211,1.2887,145.7,30.0,18.09,3107.0,21895.36,5132.0,3.675,2.648,1.2099585425952577,0.014046913854869184,0.0
240,6230649,FALSE POSITIVE,443.66,7.99,360.7,6.3,33.2,331.0,2.85,6743.0,4.144,1.433,1.0433425261593308,1.1546135103870814,0.0
241,11551692,CONFIRMED,3.005156911,2.0747,691.6,115.1,2.2,949.0,191.27,4920.0,4.62,0.72,0.7881330166531678,0.037644837303168824,1.0
242,10187017,CONFIRMED,5.28691996,2.579,41.5,15.8,0.51,792.0,92.97,4900.0,4.602,0.741,0.8008864473169632,0.05515517757384392,1.0
243,10797460,CONFIRMED,9.48803557,2.9575,615.8,35.8,2.26,793.0,93.59,5455.0,4.467,0.927,0.918531378057289,0.08525954624750738,1.0
244,8743244,FALSE POSITIVE,346.31688,21.92,1435.0,17.0,5.21,278.0,1.42,6060.0,4.408,1.068,1.064331789764067,0.9853766498716036,0.0
245,10130039,CONFIRMED,12.75800092,4.1828,187.9,41.7,1.49,822.0,107.96,5782.0,4.34,1.095,0.9566713474842786,0.1052858862048995,1.0
246,10872983,CONFIRMED,4.13443512,3.1402,686.0,40.2,2.77,1160.0,427.65,6046.0,4.486,0.972,1.0550354644220523,0.05132086355797419,1.0
247,5531576,CONFIRMED,4.14451656,2.3421,391.8,22.8,1.48,864.0,132.08,4768.0,4.536,0.779,0.7603428107688317,0.04608715321384368,1.0
248,5022900,FALSE POSITIVE,1.05680287,5.748,82.3,10.9,0.83,1633.0,1686.88,5584.0,4.532,0.885,0.972346532929795,0.020115484370221037,0.0
249,4852528,CONFIRMED,7.053527145,2.3982,1480.1,92.3,2.16,547.0,21.17,4041.0,4.697,0.567,0.5835803315050776,0.06014948668232284,1.0
250,5609593,CONFIRMED,136.205112,5.568,1209.3,20.0,2.35,248.0,0.89,4648.0,4.631,0.675,0.7104639960990128,0.46227858839430447,1.0
251,5024414,FALSE POSITIVE,1.525924746,1.955,74.1,11.9,8.86,3786.0,48691.77,5000.0,2.81,10.533,2.612394116298703,0.03572419557520897,0.0
252,6035124,CONFIRMED,3.85690686,2.0808,127.8,24.3,0.93,972.0,210.44,5272.0,4.574,0.813,0.903890079268317,0.04653632916545486,1.0
253,11661803,FALSE POSITIVE,372.086704,3.686,2494.0,18.0,38.4,283.0,1.51,6289.0,4.411,1.093,1.122470284172839,1.0521601934017577,0.0
254,6197215,CONFIRMED,10.61345333,0.9829,150.2,20.0,1.77,987.0,224.63,5865.0,4.163,1.388,1.0226180658618895,0.09522181281501689,1.0
255,7199724,FALSE POSITIVE,0.566795586,4.124,39.4,19.6,0.66,2296.0,6597.1,6108.0,4.471,0.997,1.0723210840839474,0.013718924624382513,0.0
256,8760040,CONFIRMED,18.2206024,5.109,201.8,19.7,1.78,786.0,90.43,5951.0,4.283,1.262,1.1144311388317354,0.14049268599310177,1.0
257,6678383,CONFIRMED,23.66834635,5.8297,449.4,112.8,2.32,668.0,47.11,5979.0,4.394,1.005,0.9125709760652733,0.1564810109480257,1.0
258,5113822,CONFIRMED,23.6421965,5.018,1102.2,97.2,2.9,595.0,29.65,5750.0,4.538,0.882,0.9792006629983676,0.1600822807735276,1.0
259,10535858,FALSE POSITIVE,0.93370968,3.356,62.2,9.2,0.38,865.0,131.85,3615.0,4.839,0.42,0.4440512627323217,0.014263072592367695,0.0
260,9388479,CONFIRMED,9.467821474,2.4327,2237.0,124.7,2.13,407.0,6.47,3582.0,4.807,0.458,0.4905298998608026,0.06907422437057789,1.0
261,11669239,CONFIRMED,41.8854433,6.763,687.4,47.0,3.28,540.0,20.05,5735.0,4.356,1.028,0.8748241388019364,0.22574067121622288,1.0
262,7033671,CONFIRMED,9.48965527,3.587,262.2,42.5,2.16,926.0,173.79,5672.0,4.279,1.204,1.0050496170544998,0.08786655652814303,1.0
263,9838537,FALSE POSITIVE,1.33257715,5.158,27.1,15.5,0.44,1553.0,1378.01,5852.0,4.559,0.837,0.9255192253744283,0.02309497721690982,0.0
264,9821454,CONFIRMED,11.8693144,4.653,101.9,13.9,1.09,864.0,131.58,6296.0,4.46,1.006,1.064462803356113,0.1039731977499481,1.0
265,9552608,FALSE POSITIVE,9.250572762,3.6373,1039.5,351.4,96.08,1966.0,3530.57,8133.0,3.715,3.294,2.0529658173173293,0.10960586748858579,0.0
266,11497958,CONFIRMED,34.1420506,2.945,788.0,13.3,1.06,248.0,0.89,3526.0,4.866,0.383,0.3929452800611167,0.15085669025273882,1.0
267,5174492,FALSE POSITIVE,0.720589427,4.329,70.0,1.7,1.95,3927.0,56448.93,8497.0,4.07,2.211,2.094652641479562,0.020125966411158956,0.0
268,7622059,FALSE POSITIVE,10.4032399,23.85,1056.2,272.8,51.47,1104.0,350.59,6428.0,4.144,1.436,1.0477155951763322,0.09472276359799699,0.0
269,6368175,CONFIRMED,21.1876185,3.69,71.7,8.5,0.79,676.0,49.23,6355.0,4.547,0.849,0.9262962568529521,0.1460715198203055,1.0
270,9813499,CONFIRMED,5.03257009,4.213,439.1,26.3,2.53,1047.0,283.49,5970.0,4.521,0.908,0.9979441246780794,0.05743228717422719,1.0
271,11308499,CONFIRMED,12.51610549,4.853,263.0,22.6,1.87,848.0,122.54,5859.0,4.335,1.162,1.0649930771266527,0.10773476948098998,1.0
272,10189546,CONFIRMED,42.949522,5.4154,959.1,40.7,2.98,487.0,13.29,5312.0,4.384,0.986,0.8583973307180297,0.22810203400747,1.0
273,6786037,CONFIRMED,127.905412,14.475,4020.6,171.0,8.03,401.0,6.09,5751.0,4.254,1.247,1.0178116921677567,0.4997382301761068,1.0
274,7762886,FALSE POSITIVE,315.81065,23.66,541.6,11.6,1.82,212.0,0.47,4875.0,4.514,0.81,0.7814560653561985,0.8359497746841145,0.0
275,8604993,FALSE POSITIVE,6.570421193,4.4698,60118.0,712.6,33.99,946.0,189.25,5812.0,4.484,0.908,0.9164446191611553,0.06668452022498655,0.0
276,6381846,CONFIRMED,11.46347165,2.599,1048.6,56.5,3.0,752.0,75.57,5456.0,4.45,0.943,0.9140246622967803,0.0965585852850611,1.0
277,6716545,CONFIRMED,13.9093544,6.765,86.8,15.6,1.33,928.0,175.14,6052.0,4.183,1.424,1.1270793872301001,0.11779231744382476,1.0
278,10271806,CONFIRMED,18.64349986,1.8491,813.4,16.1,2.14,517.0,16.91,5016.0,4.641,0.679,0.735654807030689,0.12421397792397038,1.0
279,11709124,CONFIRMED,3.93276627,2.9403,234.9,30.7,1.5,1140.0,399.84,5688.0,4.415,0.971,0.894073017568022,0.046973245639774334,1.0
280,6946199,CONFIRMED,37.1011418,5.5556,1357.5,55.2,3.19,532.0,18.95,5986.0,4.527,0.85,0.8866911626471787,0.20914289991133686,1.0
281,9471268,CONFIRMED,4.580346161,2.097,308.3,49.8,1.38,889.0,147.56,5103.0,4.558,0.789,0.8205187977451167,0.050530763586207755,1.0
282,8097825,FALSE POSITIVE,1.46842648,6.6666,150998.0,622.8,40.3,1559.0,1402.93,5539.0,4.381,0.959,0.8064394094693786,0.02353348261507777,0.0
283,9222516,FALSE POSITIVE,0.63938062,1.2067,308.0,97.5,51.53,2566.0,10289.98,6607.0,4.363,1.204,1.2195159994980265,0.015517781353852463,0.0
284,9020160,CONFIRMED,5.945043548,2.7004,800.2,67.6,2.69,857.0,127.64,5105.0,4.469,0.868,0.8090474230861742,0.059844214151505926,1.0
285,3973504,FALSE POSITIVE,4.318726936,2.67349,59429.0,394.4,29.74,1091.0,334.31,5896.0,4.518,0.916,1.0086151237392338,0.052048290611864695,0.0
286,8266276,FALSE POSITIVE,0.837898153,2.104,268.9,13.9,1.26,1478.0,1128.57,4748.0,4.526,0.797,0.7777699709418802,0.015995777743701037,0.0
287,10337517,CONFIRMED,7.053934488,1.7244,511.5,56.3,2.36,840.0,117.33,5357.0,4.498,0.863,0.8549803235439082,0.06831778909162146,1.0
288,12154526,CONFIRMED,56.1886436,6.5272,346.2,35.6,2.56,503.0,15.13,5700.0,4.327,1.176,1.0709006251000264,0.29372634748031096,1.0
289,6021275,CONFIRMED,110.2867031,4.427,145.3,16.4,1.41,414.0,6.96,5931.0,4.322,1.101,0.9279170752109218,0.43898125275179706,1.0
290,8247638,CONFIRMED,4.79090809,2.603,251.3,21.2,1.36,990.0,227.24,5527.0,4.488,0.866,0.8413376277688334,0.05250445389407058,1.0
291,8463346,CONFIRMED,64.0019669,4.724,1112.5,14.2,2.48,322.0,2.55,4652.0,4.617,0.697,0.733499943601522,0.28239460192891924,1.0
292,4242692,CONFIRMED,1.138548215,2.1482,66.2,31.5,1.45,2537.0,9805.45,6520.0,4.01,1.713,1.095088591407922,0.02199436955648771,1.0
293,10187017,CONFIRMED,27.4536146,3.747,136.4,27.5,0.95,457.0,10.34,4900.0,4.602,0.741,0.8008864473169632,0.1653931372705494,1.0
294,3217264,CONFIRMED,160.0191598,5.472,1552.8,49.6,4.28,306.0,2.08,5376.0,4.462,0.94,0.9336631875458836,0.5637746591020227,1.0
295,6531143,FALSE POSITIVE,19.4444573,5.509,182.3,7.1,1.53,749.0,74.47,6278.0,4.425,1.081,1.1339291411715455,0.1475661245133369,0.0
296,3735634,FALSE POSITIVE,4.664188563,3.773,11360.5,272.6,52.09,1221.0,525.46,5699.0,4.192,1.215,0.8376972398161449,0.05150000167957911,0.0
297,12353720,FALSE POSITIVE,1.953285321,1.67598,1520.3,237.7,151.56,2927.0,17363.68,6450.0,3.501,3.928,1.7835179591165378,0.03708489910290499,0.0
298,6449552,FALSE POSITIVE,20.148807707,8.52557,526949.0,3487.5,68.52,631.0,37.55,5547.0,4.447,0.918,0.8602405114319014,0.13781622413435823,0.0
299,6948054,CONFIRMED,36.2761238,4.7865,1572.6,45.5,3.03,445.0,9.29,5103.0,4.562,0.787,0.823918004529998,0.20104937619235297,1.0
300,8463346,CONFIRMED,64.0019669,4.724,1112.5,14.2,2.48,322.0,2.55,4652.0,4.617,0.697,0.733499943601522,0.28239460192891924,1.0
301,8247638,CONFIRMED,30.1329298,5.172,1015.8,44.8,3.14,536.0,19.55,5527.0,4.488,0.866,0.8413376277688334,0.17890061190583686,1.0
302,4150611,FALSE POSITIVE,94.212787,14.48,55654.0,112.3,35.89,597.0,30.09,6911.0,4.038,1.501,0.8968006473444324,0.3907503303009629,0.0
303,8177798,FALSE POSITIVE,1.450205839,3.6373,25883.7,419.0,92.78,2675.0,12063.44,7564.0,4.093,1.893,1.6189586499478874,0.02944144808249425,0.0
304,10461045,FALSE POSITIVE,385.97241,12.167,162.0,10.8,1.72,325.0,2.65,6732.0,4.271,1.316,1.178816774329583,1.0959239687201257,0.0
305,11099351,FALSE POSITIVE,2.37795507,2.4329,4391.1,257.5,92.61,2965.0,18261.57,9565.0,4.088,2.286,2.3339254551947635,0.046247923563506516,0.0
306,7898352,CONFIRMED,127.2824442,7.1545,8088.6,148.1,12.04,392.0,5.61,5733.0,4.281,1.183,0.9747741819179455,0.490992086145503,1.0
307,7743464,FALSE POSITIVE,55.249007325,5.15147,205671.0,3452.5,60.79,496.0,14.25,6063.0,4.476,1.012,1.117623573575703,0.2946064964409611,0.0
308,10905641,FALSE POSITIVE,460.77905,15.541,239.3,12.7,4.24,387.0,5.32,6126.0,3.731,2.717,1.4491515491433191,1.3211756691050045,0.0
309,6366559,FALSE POSITIVE,55.7583803,2.497,132.7,9.0,1.59,537.0,19.6,5413.0,4.107,1.403,0.9184380559645233,0.27764138695003066,0.0
310,5092266,CONFIRMED,44.8702042,4.199,636.1,16.4,2.56,536.0,19.5,6122.0,4.471,0.996,1.0701710674134954,0.2527651804637943,1.0
311,9406990,CONFIRMED,20.83426731,4.0454,988.4,45.1,2.74,595.0,29.62,5537.0,4.549,0.88,0.9997694753861012,0.14816521681860728,1.0
312,10141900,CONFIRMED,1.196548464,1.2592,224.6,16.5,1.25,1414.0,945.12,4999.0,4.49,0.843,0.8009209942959143,0.020483817771981393,1.0
313,5438757,CONFIRMED,62.9224936,11.64,417.8,28.7,2.75,462.0,10.73,5534.0,4.338,1.08,0.926364789728988,0.30180431537807584,1.0
314,8478994,CONFIRMED,39.79220077,4.466,610.4,179.5,1.9,458.0,10.38,5437.0,4.571,0.781,0.828393335592432,0.21422574088032958,1.0
315,4852528,CONFIRMED,4.645382149,2.0271,565.5,40.4,1.33,629.0,36.9,4041.0,4.697,0.567,0.5835803315050776,0.04553115443001934,1.0
316,10916600,CONFIRMED,5.57654782,3.673,53.6,13.2,0.92,1183.0,462.81,6187.0,4.341,1.238,1.2256763830085486,0.06586121046946032,1.0
317,6936909,CONFIRMED,3.546531809,2.2746,442.7,26.4,2.18,1212.0,510.26,5993.0,4.489,0.986,1.093171645405888,0.04688416377622978,1.0
318,7109675,CONFIRMED,33.60123371,4.4056,7425.9,247.9,8.46,495.0,14.22,5149.0,4.447,0.93,0.8828774525674498,0.1954929526360928,1.0
319,5629538,CONFIRMED,15.18727049,4.509,292.5,21.4,1.94,789.0,91.56,6136.0,4.414,1.005,0.9555791211606208,0.11821416471790645,1.0
320,9578686,CONFIRMED,21.3851584,4.0819,663.9,67.3,2.17,574.0,25.63,5376.0,4.516,0.825,0.8144087399052223,0.14080452270805666,1.0
321,11404644,FALSE POSITIVE,5.902596818,5.5711,54894.0,533.9,25.8,1123.0,376.53,6184.0,4.371,1.094,1.0255791252457906,0.0644583650532606,0.0
322,8323764,FALSE POSITIVE,6.714247798,3.3304,32213.0,145.9,14.78,809.0,100.94,5159.0,4.508,0.8,0.7518210869639634,0.06333307280645484,0.0
323,4376629,FALSE POSITIVE,27.6775212,2.513,293.9,12.3,23.04,558.0,22.91,5797.0,4.563,0.828,0.9141031429202515,0.1737843554093896,0.0
324,4067549,FALSE POSITIVE,7.698431197,5.43677,42548.8,942.6,42.72,878.0,140.16,5774.0,4.508,0.876,0.9014522787969663,0.07370719500649844,0.0
325,10358759,CONFIRMED,10.3392408,3.075,1184.6,51.4,2.98,777.0,86.46,5730.0,4.545,0.87,0.9682177359100439,0.09188492389395181,1.0
326,2441161,FALSE POSITIVE,2.192004364,3.075,99583.0,298.7,37.56,1118.0,369.54,5306.0,4.642,0.687,0.7548280016728411,0.030067991983710067,0.0
327,10535807,FALSE POSITIVE,1.481655821,3.4913,59134.0,554.4,59.19,1935.0,3314.58,6478.0,4.307,1.174,1.019226536544939,0.02559661937334785,0.0
328,4141587,FALSE POSITIVE,10.2239787,1.814,213.5,6.5,24.43,2364.0,7383.41,4673.0,2.412,16.823,2.6652712733862787,0.12781679166282398,0.0
329,11076279,FALSE POSITIVE,1.47258471,4.76885,224011.0,741.5,123.25,2705.0,12617.53,7360.0,4.008,2.024,1.5217928697922736,0.029136196323605184,0.0
330,8950568,CONFIRMED,12.51353325,4.301,430.8,30.0,1.88,706.0,58.69,5435.0,4.495,0.873,0.8688864328069521,0.1006549463922103,1.0
331,9278725,CONFIRMED,1.104462494,1.0458,469.1,35.3,1.6,1397.0,898.79,5002.0,4.543,0.753,0.7219788594259555,0.018758709469787818,1.0
332,10130039,CONFIRMED,5.47033376,3.1441,112.0,32.7,1.15,1090.0,334.27,5782.0,4.34,1.095,0.9566713474842786,0.05986747672071202,1.0
333,3437776,FALSE POSITIVE,10.29767658,6.649,655.5,57.0,39.14,1022.0,258.09,5671.0,4.075,1.608,1.120744502972271,0.09621789533132773,0.0
334,9886661,CONFIRMED,5.082748362,1.7732,276.7,40.9,1.4,928.0,175.06,5430.0,4.555,0.858,0.9636273200295342,0.05714298495945966,1.0
335,5546277,FALSE POSITIVE,7.50023955,2.916,273.2,29.0,21.06,901.0,155.6,5849.0,4.517,0.919,1.0128976216038588,0.07530655061934814,0.0
336,8240904,CONFIRMED,6.61836309,3.6813,549.1,31.5,2.98,1066.0,304.65,5529.0,4.19,1.294,0.9458082137183964,0.06771666613758029,1.0
