,Unnamed: 0,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,theo_depth,phys_depth_residual,theo_duration,phys_duration_residual,theo_radius_ratio,theo_distance_ratio,phys_impact_parameter_squared,phys_thermal,phys_thermal_residual,Target
4956,4956,5794240,CONFIRMED,2.455240626,1.72722,36911.9,1341.6,10.6,730.0,67.3,3793.0,4.697,0.568,0.5856406311615457,0.0297989244877708,29208.976378198768,7702.923621801234,0.06927592682073959,1.6579440731792603,0.1709004204904575,11.28137002393605,0.29179237122453716,1.0020383553421492,-0.002038355342149245,1.0
4957,4957,8395660,CONFIRMED,6.164876,3.262,55.8,14.4,0.79,1021.0,256.35,5854.0,4.406,1.012,0.9512519358619524,0.0647106204003005,51.1086531116718,4.691346888328198,0.1427150689675517,3.1192849310324484,0.0071487840892756815,13.750061518334471,0.10735184882598658,0.9974498633418478,0.00255013665815218,1.0
4958,4958,5098444,FALSE POSITIVE,26.94927489,10.6977,19963.9,415.7,7.37,395.0,5.78,4723.0,4.741,0.512,0.526592234666477,0.1420529820222469,17377.861521498104,2586.0384785018978,0.14378289625017648,10.553917103749823,0.13182055281550956,59.660925233039045,-8.329435939990638,1.003922476566865,-0.003922476566865063,0.0
4959,4959,10601284,CONFIRMED,8.10904807,3.596,217.4,14.1,1.3,800.0,97.03,5185.0,4.44,0.91,0.8317969301857789,0.0742870597680388,171.16115102040814,46.238848979591864,0.14704106336054837,3.4489589366394515,0.013082404156142837,17.554213151270844,-0.012004110580572602,1.0016288040618897,-0.0016288040618896993,1.0
4960,4960,4072526,CONFIRMED,33.1996355,5.022,1112.5,32.6,2.85,485.0,13.09,5102.0,4.463,0.88,0.8201624331067997,0.1892269473479139,879.681895777376,232.81810422262402,0.228545956269046,4.7934540437309545,0.029658404876710183,46.239156316149725,0.2219265731135025,1.0003072439953513,-0.00030724399535131397,1.0
4961,4961,8487748,FALSE POSITIVE,1.061934313,3.194,607.0,70.0,15.14,1104.0,352.77,4304.0,4.675,0.566,0.5527991810379125,0.016717899680553,60009.52184599134,59402.52184599134,0.05321975946531912,3.140780240534681,0.24495992799788305,6.351479106664638,-4.703263348799422,1.0040979334495808,-0.0040979334495807596,0.0
4962,4962,5652983,FALSE POSITIVE,498.391282,6.135,1590.0,49.7,17.14,339.0,3.11,5134.0,3.611,3.107,1.4375303915653626,1.3883963126012844,2552.35105052447,962.3510505244699,1.650968456685811,4.484031543314189,0.05051904894283932,96.09079543946986,1.0796169015854402,0.9956858102720229,0.004314189727977147,0.0
4963,4963,10586004,CONFIRMED,15.79196594,7.2772,203.1,77.3,2.4,910.0,161.97,5758.0,4.072,1.704,1.249895514333227,0.1326914227847057,166.37366395556433,36.72633604443567,0.30019501447514285,6.977004985524857,0.012898144942676036,16.744911269657113,0.0057300734523126895,0.9986877772066831,0.0013122227933168862,1.0
4964,4964,8655458,FALSE POSITIVE,1.594162001,5.4958,9876.3,415.0,26.11,1419.0,960.51,5388.0,4.449,0.885,0.8031951363398063,0.0248250123871443,73000.94475092649,63124.64475092648,0.08412533116889598,5.411674668831104,0.27017751498511033,6.031923061058346,-5.796095848994771,1.0016892906386454,-0.0016892906386454243,0.0
4965,4965,8029197,FALSE POSITIVE,2.15292788,3.043,41.4,21.5,1.02,1841.0,2708.61,5851.0,3.969,1.555,0.8210986069428162,0.0305547622129313,36.086173693654935,5.313826306345064,0.16218904032078985,2.88081095967921,0.006006968853688737,4.225305403430927,0.400913253305764,0.9969928534102982,0.0030071465897018035,0.0
4966,4966,10271806,CONFIRMED,3.13295351,2.2207,435.2,23.9,1.39,937.0,181.84,5016.0,4.641,0.679,0.735654807030689,0.0378258016824033,351.4724836715172,83.7275163284828,0.0832484431832638,2.1374515568167363,0.018746950285606745,11.979203899247139,-0.19754743609464032,0.9974514842186946,0.002548515781305438,1.0
4967,4967,10489525,FALSE POSITIVE,1.612249049,4.235,154.0,45.4,50.98,2713.0,12788.25,6732.0,3.793,2.569,1.494385817151087,0.0307635521670698,33027.27420356972,32873.27420356972,0.1992967838095079,4.035703216190492,0.18172778307361356,2.5750280635619145,0.612538855006532,0.9980968029450427,0.0019031970549573396,0.0
4968,4968,6871071,CONFIRMED,5.02818253,3.526,181.3,26.1,2.03,1272.0,620.0,5640.0,4.087,1.515,1.02272717141422,0.0578701715622588,150.58027589783137,30.71972410216864,0.19485404907891477,3.3311459509210852,0.012270690630943217,8.213943802560772,0.4562013842156891,1.0013916505206955,-0.0013916505206954533,1.0
4969,4969,3953106,FALSE POSITIVE,6.58729511,8.3582,127965.0,304.2,58.09,1152.0,416.15,5619.0,4.07,1.406,0.847042438637758,0.0650679741392999,143163.8569,15198.856900000013,0.2107005613423728,8.147499438657627,0.3783568991473942,9.951568915452457,-0.8320753554525073,0.9990810103323541,0.0009189896676459197,0.0
4970,4970,4483235,FALSE POSITIVE,1.7609276,5.189,57.3,26.1,1.53,2860.0,15818.72,8784.0,4.156,1.967,2.020892668907749,0.0360802522373041,50.74291592351584,6.557084076484159,0.14210744542005632,5.0468925545799435,0.0071231595583268826,3.9443441001775033,-1.300490785541421,0.9996959394219345,0.00030406057806553477,0.0
4971,4971,6592832,FALSE POSITIVE,0.924821319,2.594,122.4,24.3,1.1,1963.0,3514.31,6135.0,4.455,0.974,0.9863985889975788,0.0184919843725836,106.97165991339511,15.42834008660489,0.07210639923673655,2.5218936007632635,0.01034235236163243,4.0825748048344295,-1.226036408654205,1.0007361577694514,-0.000736157769451351,0.0
4972,4972,4768846,FALSE POSITIVE,1.25483232,2.67,117.6,11.4,2.89,2748.0,13493.55,6168.0,3.75,2.572,1.3566769834681949,0.0252044233087772,105.89002123363461,11.709978766365381,0.18954853512349826,2.4804514648765017,0.01028993141830364,2.107246741309294,0.6762095830269962,1.0005067681049085,-0.0005067681049084616,0.0
4973,4973,11521793,CONFIRMED,16.00747237,1.267,277.6,14.7,2.99,838.0,116.46,5857.0,4.204,1.305,0.9934718180709664,0.1240303130418913,440.273586739126,162.673586739126,0.24931360002641956,1.0176863999735803,0.020981970803683497,20.43745992053753,0.9975669513862911,0.9985307255564819,0.001469274443518076,1.0
4974,4974,7445445,CONFIRMED,10.68758211,3.3812,777.7,78.9,2.64,780.0,87.41,5788.0,4.524,0.848,0.8764481589654639,0.090870420103125,812.8631345318619,35.16313453186183,0.14763635619991514,3.233563643800085,0.028509767547820718,23.042854298079547,0.14722195158206797,0.9984893366938309,0.0015106633061691133,1.0
4975,4975,5769943,FALSE POSITIVE,1.013774136,1.2774,33878.0,166.8,18.59,827.0,110.51,3644.0,4.871,0.389,0.4100470872396092,0.0146723450031581,191540.60518849592,157662.60518849592,0.039786140791337465,1.2376138592086625,0.43763836833904046,8.11072206119801,0.27715570508501886,0.9989419752429272,0.0010580247570728396,0.0
4976,4976,6026438,CONFIRMED,5.47665801,2.5482,648.0,32.1,2.01,741.0,71.0,4650.0,4.589,0.706,0.7055762124111703,0.0541318089441447,679.8044311735106,31.80443117351058,0.10573245595236,2.44246754404764,0.02607215672477758,16.487599499401725,0.04443553618821294,0.9957406533479257,0.004259346652074281,1.0
4977,4977,9717943,CONFIRMED,6.11010439,2.314,59.7,11.8,0.93,1125.0,378.84,6213.0,4.387,1.195,1.269610013759172,0.0708244724718973,50.79621642730344,8.903783572696561,0.15260674321367393,2.1613932567863263,0.007126899669999152,12.74456548901511,0.6151356182653468,1.0000148745481479,-1.487454814785849e-05,1.0
4978,4978,4365442,FALSE POSITIVE,1.714410345,3.336,50.4,22.9,1.84,2551.0,10025.53,6340.0,3.731,2.498,1.2249529182404213,0.0299946500882081,45.50426001624356,4.895739983756435,0.21135082620813625,3.124649173791864,0.0067454509820304145,2.5820280506112128,0.5810009597710513,1.0009819084309468,-0.0009819084309468096,0.0
4979,4979,9119405,FALSE POSITIVE,18.646323091,8.853,231000.0,2895.8,213.31,1194.0,480.54,5786.0,3.542,3.478,1.5367162506438845,0.1588013462894104,315474.71338855807,84474.71338855807,0.6045178651032974,8.248482134896703,0.5616519095407648,9.818252401569964,2.0664162829976953,0.9997075191680211,0.00029248083197885855,0.0
4980,4980,4077252,FALSE POSITIVE,0.534109403,0.9513,78.3,37.0,2.28,5513.0,217941.01,10747.0,4.1,2.432,2.7155741743299884,0.0179735909815883,73.712956640625,4.587043359375002,0.10697923233422879,0.8443207676657712,0.008585327727468737,1.5892084806466285,0.8799623765227533,0.9975799481566483,0.0024200518433517004,0.0
4981,4981,11295085,FALSE POSITIVE,2.49777454,5.241,78.7,51.1,2.14,2264.0,6214.34,7117.0,3.964,2.211,1.6410129706336336,0.0424945899454661,78.56902067811514,0.13097932188486539,0.19237510565939703,5.048624894340603,0.008863609871506998,4.132896129231226,-0.2707644457155225,1.0001152335957817,-0.00011523359578169412,0.0
4982,4982,10471296,FALSE POSITIVE,0.93377253,2.544,30.0,8.4,0.43,1644.0,1734.32,5595.0,4.581,0.796,0.8805634683550528,0.0179201551610925,24.474400020832807,5.525599979167193,0.061397817383400714,2.482602182616599,0.004946989511305269,4.841035730794691,-1.9706964264280669,1.0038820787119638,-0.0038820787119637767,0.0
4983,4983,12418816,FALSE POSITIVE,0.760935268,2.77023,370600.0,1289.0,35.68,1285.0,640.66,4675.0,4.74,0.511,0.523330840359234,0.0131447218448499,408892.5233717456,38292.5233717456,0.04378826625692827,2.726441733743072,0.6394249045084609,5.531464002916279,-4.260827751288787,0.9935181844824627,0.006481815517537348,0.0
4984,4984,3218908,CONFIRMED,18.92537246,3.9835,640.9,41.0,13.92,1171.0,443.58,4941.0,3.317,4.885,1.8057751187043392,0.1692433684114311,681.0054896607477,40.10548966074771,0.8086077140547436,3.174892285945256,0.026095178320871198,7.450007029392013,1.010737440284983,0.9974820703560136,0.0025179296439864496,1.0
4985,4985,9590976,CONFIRMED,5.37493289,3.9567,155.8,49.0,2.12,1413.0,942.35,6167.0,4.037,1.689,1.1329058718042588,0.0625999695453202,132.13373190073617,23.666268099263846,0.21466889012173576,3.742031109878264,0.011494545747611587,7.969921843315017,0.43332016698725917,0.9995495068607512,0.00045049313924883094,1.0
4986,4986,1718189,CONFIRMED,13.0607936,3.215,236.6,19.4,1.45,734.0,68.66,5830.0,4.54,0.876,0.9703820198722778,0.1074537161969038,229.78891287973556,6.811087120264432,0.15761326652276644,3.0573867334772333,0.015158265089594725,26.377092588747722,0.30818590053924666,1.0001848712917796,-0.00018487129177957584,1.0
4987,4987,7357531,FALSE POSITIVE,251.0597249,5.1095,7419.8,110.3,44.2,301.0,1.93,5714.0,4.34,1.086,0.941009870968135,0.7632091598637408,138926.84291701854,131507.04291701855,0.5288150869594495,4.5806849130405505,0.3727160079107361,151.1204850787111,1.7222702752759278,0.9941503010615148,0.005849698938485193,0.0
4988,4988,5806800,FALSE POSITIVE,125.288206,3.695,241.6,9.4,1.5,363.0,4.1,5881.0,4.48,0.973,1.042702006165827,0.496883236863794,199.32332166860843,42.276678331391565,0.36316937836117524,3.3318306216388245,0.014117702326772848,109.81232716258866,0.8487182122332863,0.9984310493764891,0.001568950623510923,0.0
4989,4989,11135119,FALSE POSITIVE,383.937324,2.884,627.7,10.8,7.9,389.0,5.43,5216.0,3.53,3.207,1.2709616561413415,1.1198121805153591,508.9294012231002,118.77059877689987,1.6276260928561659,1.256373907143834,0.0225586825642251,75.08545509349304,1.0401754781841719,1.002679523629207,-0.0026795236292069813,0.0
4990,4990,4556468,CONFIRMED,114.336052,14.077,239.8,13.0,2.09,429.0,8.02,5802.0,4.218,1.316,1.043389128089547,0.4675898180576159,211.53492071419325,28.265079285806763,0.476337280410326,13.600662719589675,0.01454373653528645,76.40446632158043,-0.48694325026589924,1.0011656055908393,-0.001165605590839336,1.0
4991,4991,9847239,FALSE POSITIVE,28.507877538,3.13331,24372.3,449.0,27.79,613.0,33.32,6131.0,4.497,0.945,1.0228174896036517,0.1840080346758497,72529.51191811246,48157.21191811246,0.21672072423793834,2.9165892757620613,0.2693037122216366,41.87111909288139,1.2482349293994401,0.9977547784764457,0.0022452215235543305,0.0
4992,4992,8435232,FALSE POSITIVE,49.5740154,63.196,8772.9,200.6,5.01,280.0,1.46,4040.0,4.714,0.527,0.5242709077656541,0.212952201007164,7579.760785861035,1193.1392141389642,0.1816030409531735,63.01439695904683,0.08705880716431295,86.8922630195182,-209.05593907010694,1.0043416012371145,-0.0043416012371144674,0.0
4993,4993,6768394,CONFIRMED,8.91901228,4.141,180.6,29.6,1.84,1023.0,258.92,5862.0,4.194,1.307,0.9738357277568008,0.0834258341562394,166.22094584478026,14.379054155219734,0.20683895208741515,3.934161047912585,0.012892223835586821,13.725701832596776,0.33008833831465056,0.9995943328097026,0.0004056671902974429,1.0
4994,4994,7376983,CONFIRMED,3.64830183,1.9985,371.7,19.9,1.33,860.0,129.44,4769.0,4.622,0.714,0.7786296762351206,0.0426676090042937,291.0101499807767,80.68985001922329,0.09037144016551489,1.908128559834485,0.017058428948696056,12.850194023073184,0.18537710669800678,1.0005422239039359,-0.0005422239039358789,1.0
4995,4995,8081389,FALSE POSITIVE,1.489442254,5.51392,417901.0,2309.2,115.45,2328.0,6938.66,6962.0,4.148,1.62,1.3457505242639698,0.0281793809323871,425950.49159396806,8049.491593968065,0.1267499433559038,5.387170056644096,0.6526262295547428,3.7404686881541367,-0.5543372781738527,0.9988595473237344,0.001140452676265613,0.0
4996,4996,8757213,FALSE POSITIVE,328.0485,13.75,398.0,6.9,2.22,292.0,1.72,6268.0,4.429,1.1,1.1850042253540436,0.9850527454132868,341.60314229553717,56.39685770446283,0.5422652729816871,13.207734727018313,0.018481869144223607,192.56457291390973,-0.07893916995186134,1.0003633283737101,-0.0003633283737101145,0.0
4997,4997,3102000,FALSE POSITIVE,57.0599992,7.463,66168.0,751.5,22.31,455.0,10.11,5931.0,4.545,0.863,0.9526999008534648,0.2854088020918369,56050.41435988929,10117.585640110708,0.255396964582877,7.207603035417123,0.23674148981052456,71.11580938584461,0.04710380694357852,0.9973929421556649,0.0026070578443351256,0.0
4998,4998,11673686,FALSE POSITIVE,4.618767943,6.03,32609.2,674.9,32.36,1565.0,1418.08,6195.0,3.937,1.781,1.000604306053055,0.0542873988308029,27687.928535153616,4921.271464846384,0.22430118420620584,5.805698815793795,0.16639113921670273,6.554577513483294,0.10574197026482013,0.9995489934608165,0.0004510065391835072,0.0
4999,4999,12404086,CONFIRMED,26.39432897,3.573,1510.9,48.2,3.07,489.0,13.49,5129.0,4.595,0.763,0.8355714731138852,0.1634039059796128,1357.7785811398405,153.12141886015957,0.18243714479457881,3.3905628552054212,0.036846771338861016,46.05189288507153,0.409138959921468,0.9975558846794733,0.0024441153205266852,1.0
5000,5000,10480982,FALSE POSITIVE,2.03746414,2.895,138.8,14.1,1.12,1474.0,1118.26,6117.0,4.496,0.947,1.0247890743680423,0.0317101984509508,117.31062962303011,21.4893703769699,0.09007028354706091,2.804929716452939,0.010830628150386467,7.20043229538737,-0.7717636133267614,1.0016444250401377,-0.0016444250401377314,0.0
5001,5001,7117710,FALSE POSITIVE,0.56679641,2.324,26.7,14.1,0.46,1940.0,3349.38,5403.0,4.54,0.888,0.9971499232164748,0.0133905689227288,22.50562147755864,4.194378522441358,0.05563928809402657,2.268360711905973,0.004743844750313056,3.242616987686633,-2.0194016607127185,0.9998117231943365,0.0001882768056634676,0.0
5002,5002,12647110,FALSE POSITIVE,462.463589,5.007,1024.3,13.2,8.92,355.0,3.78,5059.0,3.466,2.799,0.8354882096172758,1.1022817590191007,851.7755904005422,172.52440959945773,1.738314529765817,3.2686854702341828,0.02918418419112393,84.68360003788776,1.0448163215907496,1.0063269635723824,-0.0063269635723823825,0.0
5003,5003,2305255,FALSE POSITIVE,24.5714867,29.96,506.4,31.1,3.04,637.0,39.0,5977.0,4.462,0.956,0.9657179707706368,0.163492766430792,848.0718756044187,341.6718756044187,0.21268228676105283,29.74731771323895,0.02912066531827611,36.77479330298325,-33.39164567921292,1.0015383865791305,-0.001538386579130524,0.0
5004,5004,2854181,CONFIRMED,101.1323475,4.366,1502.9,25.7,3.87,380.0,4.91,5492.0,4.389,1.016,0.921980943093186,0.4134549434710238,1216.8464866579611,286.05351334203897,0.36787150105944894,3.9981284989405506,0.03488211895569975,87.5072570979679,0.8264394333086549,0.995652589027766,0.0043474109722340115,1.0
5005,5005,5364071,CONFIRMED,10.91274065,2.1801,1387.2,57.4,2.13,443.0,9.12,3834.0,4.708,0.539,0.5408938692445413,0.0784489961971647,1309.7335572010284,77.46644279897168,0.11098792841866492,2.069112071581335,0.036188988120239275,31.297396786717233,0.4038356234024746,1.0012456797547142,-0.001245679754714235,1.0
5006,5006,8120608,CONFIRMED,7.26731094,2.2691,659.1,47.8,1.14,464.0,10.93,3751.0,4.8,0.443,0.4515875716897324,0.056332276701033,555.3969987841975,103.70300121580249,0.0845981180384985,2.184501881961501,0.023566046312871295,27.34407066976256,-0.20131526968656144,0.9970316880921849,0.002968311907815102,1.0
5007,5007,8439618,FALSE POSITIVE,558.21886,13.556,1539.4,19.1,3.1,198.0,0.36,5679.0,4.581,0.794,0.8761440852754445,1.2695671115900975,1278.4497459535937,260.95025404640637,0.5167849787498457,13.039215021250154,0.03575417760557929,343.83077894811663,-0.12180878128063943,0.9903813681518414,0.009618631848158588,0.0
5008,5008,7289165,FALSE POSITIVE,5.26641416,2.4404,223.8,37.8,2.62,1421.0,964.18,6338.0,4.087,1.602,1.1435615696178545,0.0619475315896465,224.32559974251907,0.5255997425190628,0.20160163635446748,2.2387983636455324,0.014976984533312088,8.315169073919849,0.7757815966465038,0.9998676761727378,0.00013232382726224845,0.0
5009,5009,8561063,CONFIRMED,1.213770423,0.5532,1821.0,111.4,0.78,525.0,18.03,3292.0,5.215,0.148,0.1310563170953384,0.011311091146759,2329.523269612856,508.523269612856,0.023509007848178123,0.5296909921518219,0.04826346398144588,16.43434413283089,0.13752460301625036,1.0035042932111624,-0.0035042932111624125,1.0
5010,5010,9950612,CONFIRMED,28.1224393,4.174,194.3,26.9,0.9,401.0,6.13,4499.0,4.635,0.639,0.6425933767043,0.1561738160557363,166.37366395556438,27.92633604443563,0.17032804476666819,4.003671955233332,0.012898144942676036,52.555352614165194,-0.01661901483816952,1.0024061114066702,-0.0024061114066702416,1.0
5011,5011,5015913,FALSE POSITIVE,1.179969562,1.9745,1109.3,277.9,120.02,2960.0,18136.88,5500.0,3.491,3.899,1.717279552980277,0.0261690737600133,79469.78770868675,78360.48770868675,0.2602413035113473,1.7142586964886526,0.28189410176306345,1.443260435268225,1.543312488958907,0.9989792259922147,0.00102077400778533,0.0
5012,5012,5880320,CONFIRMED,4.75796103,4.66,124.5,20.9,1.7,1372.0,835.65,6021.0,4.093,1.458,0.9603943060296996,0.0546207837948739,114.02079720985017,10.479202790149827,0.18800136992449698,4.471998630075503,0.010677682404533593,8.05582445773906,-0.045193846971496976,0.9971688279733899,0.002831172026610096,1.0
5013,5013,6609270,FALSE POSITIVE,15.0367776,3.042,503.5,10.8,8.02,381.0,4.96,3729.0,4.733,0.514,0.5210276445332003,0.0959365849936396,20418.497297709273,19914.997297709273,0.1192543356823903,2.9227456643176097,0.14288835979102313,40.13568931509927,0.17653424533549966,0.9952736254905208,0.004726374509479214,0.0
5014,5014,11657614,CONFIRMED,5.94228603,2.169,250.0,7.5,1.23,797.0,95.34,4891.0,4.516,0.805,0.775400879599018,0.0589845965783758,195.80317987052962,54.19682012947038,0.12004701250732257,2.0489529874926773,0.013992484445265815,15.756230416524971,0.46142765461504576,0.9990853338118914,0.0009146661881086482,1.0
5015,5015,9873254,CONFIRMED,0.900375925,1.257,41.4,14.6,0.82,2078.0,4399.18,5676.0,4.247,1.28,1.0552478303336934,0.0185778258389849,34.41985558691406,6.980144413085938,0.0918289235811917,1.1651710764188081,0.005866640613770304,3.1210053110986924,0.6864639373632002,0.9975858516537456,0.002414148346254419,1.0
5016,5016,5709226,FALSE POSITIVE,317.99484,7.28,719.0,8.4,2.22,241.0,0.79,5665.0,4.568,0.82,0.9069059127159886,0.8825275566236117,614.7230847376562,104.27691526234378,0.43736717691301286,6.842632823086987,0.024792751291031673,231.43232201799265,0.5691970554290844,0.9901925232308497,0.00980747676915028,0.0
5017,5017,4831728,CONFIRMED,10.10773789,3.828,294.9,25.3,1.98,879.0,140.75,5480.0,4.26,1.174,0.9146832420146966,0.0888083300530173,238.55881294138473,56.34118705861525,0.19779208192409206,3.6302079180759077,0.015444814446689926,16.266540429946268,0.3808434184509266,0.9969046573943688,0.0030953426056311573,1.0
5018,5018,5025217,FALSE POSITIVE,1.78752921,5.315,62.9,16.0,5.86,3868.0,52997.01,6286.0,3.056,7.342,2.2364710917456057,0.0376950227529839,53.42785640621893,9.47214359378107,0.5153758390362453,4.799624160963755,0.007309183035752918,1.1040257930005242,0.8300274735816439,1.0010741066292836,-0.0010741066292836443,0.0
5019,5019,10793172,CONFIRMED,12.0999065,3.558,165.5,15.1,1.39,807.0,100.37,5553.0,4.33,1.098,0.9400245778978832,0.1010404397729668,134.40833419962107,31.091665800378934,0.19463891000685477,3.363361089993145,0.011593059420698522,19.788026251862313,0.44318417030837154,1.00062305940054,-0.0006230594005400825,1.0
5020,5020,12470844,CONFIRMED,8.47237911,2.7245,1123.5,47.6,2.59,751.0,75.44,5354.0,4.587,0.788,0.8749575108048225,0.0777905287786323,906.0420865784994,217.45791342150062,0.12704144115889632,2.5974585588411037,0.03009949078056721,21.228049726206798,0.2626318095873085,1.0027730497113985,-0.0027730497113984676,1.0
5021,5021,10490960,FALSE POSITIVE,5.682410334,5.33373,220418.0,2041.6,72.9,1141.0,401.43,5897.0,4.278,1.196,0.9894569147694684,0.0620985565791463,311597.50797756744,91179.50797756744,0.1620029051620545,5.171727094837945,0.5581898696387702,11.165030558284078,0.5460668337124668,1.0014469990647386,-0.0014469990647385522,0.0
5022,5022,7673192,CONFIRMED,6.12479773,3.466,129.3,20.1,1.51,1140.0,399.43,6052.0,4.285,1.202,1.0156485759469245,0.0658521264979402,132.3567935971938,3.0567935971938027,0.16548816937450522,3.300511830625495,0.011504243921000815,11.780803882862871,0.2615867896978473,0.9999585467686519,4.1453231348076436e-05,1.0
5023,5023,8041216,CONFIRMED,8.508333104,3.4559,646.5,93.4,2.6,909.0,161.66,5767.0,4.396,1.03,0.9629616196968508,0.0805428137388444,534.408706419078,112.09129358092196,0.16106287560598306,3.294837124394017,0.023116481130271812,16.815088714629983,0.2474689154757298,1.0011698519731063,-0.0011698519731062618,1.0
5024,5024,5185897,CONFIRMED,11.41941928,3.3075,150.5,22.9,0.99,536.0,19.47,4498.0,4.661,0.635,0.6737239390632961,0.0869996464311813,203.8563373213466,53.35633732134659,0.12337887154831849,3.1841211284516815,0.01427733240977478,29.461398095850264,-0.21889972024278137,0.9973957526855908,0.002604247314409225,1.0
5025,5025,11442793,CONFIRMED,210.6013843,11.9922,4159.3,232.4,7.7,342.0,3.22,5970.0,4.317,1.2,1.0896750841238974,0.7128540748760902,3453.188108027778,706.1118919722221,0.5247861541684299,11.46741384583157,0.05876179866800825,127.74060850158484,0.21438741983319687,0.9952041290304922,0.004795870969507843,1.0
5026,5026,11254382,CONFIRMED,2.05388477,2.1635,546.7,50.0,2.74,1523.0,1271.11,5632.0,4.282,1.176,0.9654930948343614,0.0312532070389106,455.2896320155954,91.41036798440467,0.11440087453772652,2.0490991254622735,0.021336778207042488,5.714745014101475,0.4222131351727484,0.9989511329703235,0.0010488670296765479,1.0
5027,5027,12058147,CONFIRMED,1.54320541,2.5779,91.2,35.2,1.23,1827.0,2636.85,5866.0,4.2,1.282,0.9499715058998758,0.0256909501439735,77.20322650329412,13.996773496705885,0.11399141196478943,2.4639085880352107,0.008786232432479706,4.309250407101206,0.1297469489694817,1.0006724830510922,-0.000672483051092243,1.0
5028,5028,10420301,FALSE POSITIVE,45.4333769,6.351,905.8,18.1,2.23,315.0,2.34,4371.0,4.712,0.559,0.5871622747961455,0.2086556785126589,1334.7114578985597,428.9114578985598,0.180176088381374,6.170823911618626,0.03653243808182284,80.2653291005694,-1.0826863735296064,1.0049266509324815,-0.004926650932481458,0.0
5029,5029,6929016,FALSE POSITIVE,0.733726452,2.309,114.6,13.8,0.86,1867.0,2891.64,5855.0,4.578,0.797,0.8767003327353889,0.0152370417183215,97.65208895717785,16.947911042822142,0.05681099272288738,2.2521890072771127,0.00988156499623336,4.111042110553818,-1.8480169173124172,1.0063004656272685,-0.006300465627268492,0.0
5030,5030,5358241,CONFIRMED,9.75192101,4.793,418.0,28.5,2.76,870.0,135.66,5775.0,4.405,1.053,1.0275223353752945,0.0901400972233941,576.185997918848,158.185997918848,0.16863241554371539,4.624367584456285,0.02400304352295153,18.407687850274066,-0.35394160817095344,1.0012338501246325,-0.0012338501246325073,1.0
5031,5031,9913798,FALSE POSITIVE,2.14344093,3.9741,133317.0,645.9,28.69,1033.0,269.48,4817.0,4.624,0.7,0.7518489691706611,0.0295832146354069,140885.4990994294,7568.499099429406,0.075076623462043,3.899023376537957,0.37533417523973805,9.087761369754764,-2.9730390912666147,1.0006586970933216,-0.0006586970933215586,0.0
5032,5032,9837661,CONFIRMED,5.72084599,2.744,1316.0,20.5,1.78,509.0,15.84,3640.0,4.744,0.503,0.511764903216665,0.0500715634774349,1050.280525742562,265.7194742574379,0.08507023375312131,2.658929766246879,0.032406909698914466,21.405863785875404,-0.7404384534419737,0.9978029179437392,0.0021970820562607907,1.0
5033,5033,9541163,FALSE POSITIVE,0.5366497,2.887,105.4,10.6,0.92,2142.0,4982.76,5822.0,4.529,0.898,0.994230774876285,0.0128988346778261,88.02869421481046,17.37130578518955,0.0553040947848211,2.831695905215179,0.00938203594271268,3.088756910174567,-3.7121866853199466,1.000812740062011,-0.0008127400620110414,0.0
5034,5034,7023960,FALSE POSITIVE,30.882538697,5.3737,24012.0,1266.2,15.4,593.0,29.12,6014.0,4.486,0.993,1.1011158790346791,0.1989209325885202,20171.780005091026,3840.2199949089736,0.2282034959435381,5.145496504056462,0.1420224741220743,43.07654156245164,0.34154017437901796,0.9957110319783955,0.0042889680216045,0.0
5035,5035,10601284,CONFIRMED,5.349553819,3.0278,831.0,60.6,2.55,919.0,168.99,5185.0,4.44,0.91,0.8317969301857789,0.0562960979595216,658.565316278227,172.434683721773,0.1280033090349099,2.8997966909650903,0.025661638921664794,13.302905058458682,0.08060104867796991,1.0017507635858032,-0.0017507635858031723,1.0
5036,5036,10212441,CONFIRMED,15.0447098,5.823,97.9,23.4,1.51,931.0,177.24,5798.0,4.025,1.525,0.8984092524704834,0.115082184531148,82.22719691110993,15.672803088890078,0.29511147622165324,5.527888523778347,0.009067607339700315,16.22735898115095,0.3422918292650746,0.9975248860150844,0.0024751139849156223,1.0
5037,5037,10397751,CONFIRMED,2.005414293,1.934,59.5,13.9,0.65,1216.0,516.85,5374.0,4.555,0.721,0.6804638500000993,0.0273735992708864,68.16437581875998,8.664375818759979,0.07818942197367226,1.8558105780263277,0.008255886117954218,8.16406080570743,-0.04559109517055293,0.9995187433848818,0.0004812566151182196,1.0
5038,5038,11804952,FALSE POSITIVE,36.3192885,2.601,400.2,8.6,25.43,1410.0,933.26,5008.0,2.706,12.39,2.8449663983209903,0.3041198379508754,353.30630352554357,46.89369647445642,2.1903041455896872,0.41069585441031276,0.018795793089870755,5.278165871159776,1.03549665405388,0.9983594273375658,0.0016405726624342254,0.0
5039,5039,6422155,CONFIRMED,2.940304817,2.7226,472.4,51.8,2.59,1256.0,588.66,5527.0,4.376,1.054,0.962976636136678,0.0396637984255391,506.4301868083634,34.030186808363396,0.11565893823564688,2.606941061764353,0.022503224606344366,8.09213802168955,0.0834868771973789,1.0001535717154115,-0.0001535717154115268,1.0
