kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,Target
8158127,CANDIDATE,16.9972894,2.585,225.0,11.1,3.14,956.0,197.18,5897.0,3.98,1.86,0.5
8158127,CANDIDATE,16.9972894,2.585,225.0,11.1,3.14,956.0,197.18,5897.0,3.98,1.86,0.5
8158127,CANDIDATE,16.9972894,2.585,225.0,11.1,3.14,956.0,197.18,5897.0,3.98,1.86,0.5
5956656,CANDIDATE,46.245164,5.663,492.1,15.5,2.46,519.0,17.15,5553.0,4.32,1.107,0.5
5956656,CANDIDATE,46.245164,5.663,492.1,15.5,2.46,519.0,17.15,5553.0,4.32,1.107,0.5
6124941,CANDIDATE,5.670155713,0.9361,536.7,37.3,5.85,341.0,3.21,3337.0,5.126,0.183,0.5
8218274,CANDIDATE,1.187352427,4.999,20703.0,717.4,67.35,2251.0,6067.3,6424.0,4.186,1.489,0.5
8260218,CANDIDATE,5.714817603,3.14126,12294.8,537.7,9.29,943.0,187.27,5695.0,4.526,0.842,0.5
10232123,CANDIDATE,1.343767797,1.9405,4702.6,269.8,18.66,2654.0,11675.38,6324.0,3.8,2.312,0.5
10141900,CANDIDATE,9.6550473,2.752,313.1,12.2,1.45,705.0,58.36,4999.0,4.49,0.843,0.5
10141900,CANDIDATE,9.6550473,2.752,313.1,12.2,1.45,705.0,58.36,4999.0,4.49,0.843,0.5
10141900,CANDIDATE,9.6550473,2.752,313.1,12.2,1.45,705.0,58.36,4999.0,4.49,0.843,0.5
10141900,CANDIDATE,9.6550473,2.752,313.1,12.2,1.45,705.0,58.36,4999.0,4.49,0.843,0.5
10157458,CANDIDATE,4.57797412,2.862,125.4,9.6,0.96,1024.0,259.36,5795.0,4.554,0.848,0.5
10157458,CANDIDATE,4.57797412,2.862,125.4,9.6,0.96,1024.0,259.36,5795.0,4.554,0.848,0.5
3329204,CANDIDATE,51.59809554,2.0153,5869.2,79.7,6.57,449.0,9.61,5681.0,4.551,0.859,0.5
2860866,CANDIDATE,90.1240507,11.649,3020.3,57.9,7.12,485.0,13.09,6520.0,4.375,1.215,0.5
3240158,CANDIDATE,13.2298203,3.566,157.8,10.0,1.5,856.0,126.84,6049.0,4.353,1.176,0.5
